"id","name","sex","age","height","weight","team","noc","games","year","season","city","sport","event","medal","medalist"
87192,"Karel Novy","M",28,197,82,"Switzerland","SUI","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None","No"
87243,"Petra Nows","F",19,177,75,"West Germany","FRG","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 200 metres Breaststroke","None","No"
87290,"Anna Ntountounaki","F",20,177,66,"Greece","GRE","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 100 metres Butterfly","None","No"
87299,"Andrea Nugent","F",19,172,65,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 50 metres Freestyle","None","No"
87299,"Andrea Nugent","F",19,172,65,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 100 metres Freestyle","None","No"
87299,"Andrea Nugent","F",19,172,65,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
87299,"Andrea Nugent","F",19,172,65,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 100 metres Butterfly","None","No"
87299,"Andrea Nugent","F",19,172,65,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Bronze","Yes"
87299,"Andrea Nugent","F",23,172,65,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 50 metres Freestyle","None","No"
87299,"Andrea Nugent","F",23,172,65,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 100 metres Freestyle","None","No"
87299,"Andrea Nugent","F",23,172,65,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
87299,"Andrea Nugent","F",23,172,65,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
87337,"Imaday Nez Gonzlez","F",17,158,52,"Cuba","CUB","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 100 metres Breaststroke","None","No"
87337,"Imaday Nez Gonzlez","F",17,158,52,"Cuba","CUB","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 200 metres Breaststroke","None","No"
87337,"Imaday Nez Gonzlez","F",21,158,52,"Cuba","CUB","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 100 metres Breaststroke","None","No"
87337,"Imaday Nez Gonzlez","F",21,158,52,"Cuba","CUB","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 200 metres Breaststroke","None","No"
87338,"Javier Nez Molano","M",25,184,77,"Spain","ESP","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 200 metres Butterfly","None","No"
87338,"Javier Nez Molano","M",25,184,77,"Spain","ESP","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 400 metres Individual Medley","None","No"
87350,"Yasser Omar Nez Mungua","M",24,170,68,"Nicaragua","NCA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 50 metres Freestyle","None","No"
87350,"Yasser Omar Nez Mungua","M",28,170,68,"Nicaragua","NCA","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 100 metres Freestyle","None","No"
87479,"Eva Karin Nyberg","F",19,165,56,"Sweden","SWE","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 100 metres Freestyle","None","No"
87479,"Eva Karin Nyberg","F",19,165,56,"Sweden","SWE","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
87479,"Eva Karin Nyberg","F",19,165,56,"Sweden","SWE","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
87479,"Eva Karin Nyberg","F",23,165,56,"Sweden","SWE","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 100 metres Freestyle","None","No"
87479,"Eva Karin Nyberg","F",23,165,56,"Sweden","SWE","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
87519,"Charlton Nyirenda","M",19,175,75,"Malawi","MAW","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 50 metres Freestyle","None","No"
87521,"Anna Nyri","F",15,174,52,"Hungary","HUN","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 100 metres Freestyle","None","No"
87521,"Anna Nyri","F",15,174,52,"Hungary","HUN","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
87535,"Axel Ove Nyln","M",21,178,73,"Sweden","SWE","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 200 metres Butterfly","None","No"
87551,"Lacey Pearl Nymeyer (-John)","F",22,175,66,"United States","USA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 100 metres Freestyle","None","No"
87551,"Lacey Pearl Nymeyer (-John)","F",22,175,66,"United States","USA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Silver","Yes"
87565,"Stefan Ernst Nystrand","M",18,193,85,"Sweden","SWE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 50 metres Freestyle","None","No"
87565,"Stefan Ernst Nystrand","M",18,193,85,"Sweden","SWE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 100 metres Freestyle","None","No"
87565,"Stefan Ernst Nystrand","M",18,193,85,"Sweden","SWE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None","No"
87565,"Stefan Ernst Nystrand","M",18,193,85,"Sweden","SWE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
87565,"Stefan Ernst Nystrand","M",22,193,85,"Sweden","SWE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 50 metres Freestyle","None","No"
87565,"Stefan Ernst Nystrand","M",22,193,85,"Sweden","SWE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Freestyle","None","No"
87565,"Stefan Ernst Nystrand","M",22,193,85,"Sweden","SWE","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None","No"
87565,"Stefan Ernst Nystrand","M",26,193,85,"Sweden","SWE","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 50 metres Freestyle","None","No"
87565,"Stefan Ernst Nystrand","M",26,193,85,"Sweden","SWE","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Freestyle","None","No"
87565,"Stefan Ernst Nystrand","M",26,193,85,"Sweden","SWE","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None","No"
87565,"Stefan Ernst Nystrand","M",30,193,85,"Sweden","SWE","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 50 metres Freestyle","None","No"
87565,"Stefan Ernst Nystrand","M",30,193,85,"Sweden","SWE","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 100 metres Freestyle","None","No"
87571,"Johan Olof Nystrm","M",24,181,77,"Sweden","SWE","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None","No"
87588,"Emery Nziyunvira","M",20,180,62,"Burundi","BDI","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Freestyle","None","No"
87654,"David O'Brien","M",21,183,78,"Great Britain","GBR","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
87660,"Lovett Ian O'Brien","M",17,185,89,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 200 metres Breaststroke","Gold","Yes"
87660,"Lovett Ian O'Brien","M",17,185,89,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Bronze","Yes"
87660,"Lovett Ian O'Brien","M",21,185,89,"Australia","AUS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Breaststroke","None","No"
87660,"Lovett Ian O'Brien","M",21,185,89,"Australia","AUS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 200 metres Breaststroke","None","No"
87660,"Lovett Ian O'Brien","M",21,185,89,"Australia","AUS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
87672,"Michael Jon ""Mike"" O'Brien","M",18,198,70,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 1,500 metres Freestyle","Gold","Yes"
87673,"Nathaniel O'Brien","M",21,183,86,"Canada","CAN","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Backstroke","None","No"
87673,"Nathaniel O'Brien","M",21,183,86,"Canada","CAN","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Butterfly","None","No"
87706,"Atsushi Obayashi","M",21,175,74,"Japan","JPN","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 200 metres Butterfly","None","No"
87759,"Swann Gabrielle Oberson","F",22,183,67,"Switzerland","SUI","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 10 kilometres Open Water","None","No"
87759,"Swann Gabrielle Oberson","F",25,183,67,"Switzerland","SUI","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 10 kilometres Open Water","None","No"
87780,"Lenient Obia","F",27,157,55,"Nigeria","NGR","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 100 metres Backstroke","None","No"
87823,"Patricia Obregn","F",18,151,50,"Mexico","MEX","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 100 metres Butterfly","None","No"
87823,"Patricia Obregn","F",18,151,50,"Mexico","MEX","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
87858,"Malcolm Gregory O'Connell","M",17,178,64,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 100 metres Breaststroke","None","No"
87858,"Malcolm Gregory O'Connell","M",17,178,64,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 200 metres Breaststroke","None","No"
87859,"Adrian O'Connor","M",24,NA,NA,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 100 metres Backstroke","None","No"
87859,"Adrian O'Connor","M",24,NA,NA,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Backstroke","None","No"
87861,"Ann O'Connor (-Ball)","F",16,168,60,"Ireland","IRL","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 100 metres Breaststroke","None","No"
87861,"Ann O'Connor (-Ball)","F",16,168,60,"Ireland","IRL","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 200 metres Breaststroke","None","No"
87861,"Ann O'Connor (-Ball)","F",20,168,60,"Ireland","IRL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
87861,"Ann O'Connor (-Ball)","F",20,168,60,"Ireland","IRL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 100 metres Breaststroke","None","No"
87861,"Ann O'Connor (-Ball)","F",20,168,60,"Ireland","IRL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 200 metres Breaststroke","None","No"
87861,"Ann O'Connor (-Ball)","F",20,168,60,"Ireland","IRL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
87879,"Matthew Daniel O'Connor","M",21,187,77,"Great Britain","GBR","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Backstroke","None","No"
87890,"Siobhan-Marie O'Connor","F",16,173,60,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 100 metres Breaststroke","None","No"
87890,"Siobhan-Marie O'Connor","F",16,173,60,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
87890,"Siobhan-Marie O'Connor","F",20,173,60,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","None","No"
87890,"Siobhan-Marie O'Connor","F",20,173,60,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 200 metres Individual Medley","Silver","Yes"
87890,"Siobhan-Marie O'Connor","F",20,173,60,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
87899,"Gustavo Ocampo","M",17,168,65,"Peru","PER","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 200 metres Butterfly","None","No"
87902,"Mauricio Ocampo Esparza","M",19,168,68,"Mexico","MEX","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 400 metres Freestyle","None","No"
87902,"Mauricio Ocampo Esparza","M",19,168,68,"Mexico","MEX","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 1,500 metres Freestyle","None","No"
87902,"Mauricio Ocampo Esparza","M",19,168,68,"Mexico","MEX","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
87902,"Mauricio Ocampo Esparza","M",19,168,68,"Mexico","MEX","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
87948,"Donnacha Niallan O'Dea","M",20,177,70,"Ireland","IRL","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Freestyle","None","No"
87948,"Donnacha Niallan O'Dea","M",20,177,70,"Ireland","IRL","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Butterfly","None","No"
87948,"Donnacha Niallan O'Dea","M",20,177,70,"Ireland","IRL","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 200 metres Individual Medley","None","No"
87950,"Carl O'Donnell","M",25,188,85,"New Zealand","NZL","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
87955,"William O'Donnell","M",18,185,71,"Great Britain","GBR","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 100 metres Freestyle","None","No"
87996,"Tjaa Oder","F",18,180,65,"Slovenia","SLO","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 800 metres Freestyle","None","No"
87996,"Tjaa Oder","F",22,180,65,"Slovenia","SLO","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 800 metres Freestyle","None","No"
87996,"Tjaa Oder","F",22,180,65,"Slovenia","SLO","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","None","No"
88060,"Oei Liana","F",15,160,57,"Chinese Taipei","TPE","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 100 metres Freestyle","None","No"
88060,"Oei Liana","F",15,160,57,"Chinese Taipei","TPE","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 200 metres Freestyle","None","No"
88060,"Oei Liana","F",15,160,57,"Chinese Taipei","TPE","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 100 metres Butterfly","None","No"
88068,"Alexander Dale Oen","M",19,190,80,"Norway","NOR","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Breaststroke","None","No"
88068,"Alexander Dale Oen","M",23,190,80,"Norway","NOR","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 100 metres Breaststroke","Silver","Yes"
88068,"Alexander Dale Oen","M",23,190,80,"Norway","NOR","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 200 metres Breaststroke","None","No"
88078,"Johannes Oesterling","M",21,191,74,"Germany","GER","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
88105,"Gentle Offoin","M",27,188,75,"Nigeria","NGR","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 100 metres Freestyle","None","No"
88143,"Shigeo Ogata","M",15,183,83,"Japan","JPN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 100 metres Freestyle","None","No"
88143,"Shigeo Ogata","M",15,183,83,"Japan","JPN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 200 metres Freestyle","None","No"
88143,"Shigeo Ogata","M",15,183,83,"Japan","JPN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 400 metres Freestyle","None","No"
88143,"Shigeo Ogata","M",15,183,83,"Japan","JPN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None","No"
88143,"Shigeo Ogata","M",15,183,83,"Japan","JPN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
88143,"Shigeo Ogata","M",19,183,83,"Japan","JPN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 100 metres Freestyle","None","No"
88143,"Shigeo Ogata","M",19,183,83,"Japan","JPN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 200 metres Freestyle","None","No"
88143,"Shigeo Ogata","M",19,183,83,"Japan","JPN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 400 metres Freestyle","None","No"
88143,"Shigeo Ogata","M",19,183,83,"Japan","JPN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
88143,"Shigeo Ogata","M",23,183,83,"Japan","JPN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 100 metres Freestyle","None","No"
88143,"Shigeo Ogata","M",23,183,83,"Japan","JPN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Freestyle","None","No"
88143,"Shigeo Ogata","M",23,183,83,"Japan","JPN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 400 metres Freestyle","None","No"
88230,"Nicholas ""Nick"" O'Hare","M",23,NA,NA,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 50 metres Freestyle","None","No"
88232,"Turlough O'Hare","M",19,187,82,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 400 metres Freestyle","None","No"
88232,"Turlough O'Hare","M",19,187,82,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
88232,"Turlough O'Hare","M",23,187,82,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Freestyle","None","No"
88232,"Turlough O'Hare","M",23,187,82,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 400 metres Freestyle","None","No"
