"id","health1","health2","health3","mcdonalds","chipotle","shake_shack","gender","age","marital_status","location","duration","rank_chipotle","rank_mcdonalds","rank_shake_shack"
1898,7,1,2,3,3,6,"Male","40-49","never married","Manhattan",127.282475434154,2,1,3
1899,1,1,1,5,6,3,"Male","30-39","separated","Manhattan",246.132067954821,3,2,1
1900,7,2,4,2,2,3,"Female","30-39","never married","New Jersey",187.515525743414,2,1,3
1901,6,1,3,2,3,2,"Female","18-29","married","Manhattan",181.434417796417,3,1,2
1902,5,1,1,3,1,7,"Female","30-39","married","Manhattan",187.82306793581,1,2,3
1903,4,1,1,1,5,6,"Female","18-29","married","Manhattan",243.76507922014,2,1,3
1904,2,1,1,2,2,4,"Male","50-59","married","Brooklyn",241.715931847961,2,1,3
1905,3,1,1,3,4,3,"Female","30-39","never married","Brooklyn",309.708165632287,3,1,2
1906,7,1,1,3,2,7,"Female","40-49","married","Manhattan",353.726236699413,1,2,3
1907,5,1,2,1,3,5,"Male","30-39","never married","Brooklyn",179.616910742769,2,1,3
1908,6,1,2,1,4,5,"Female","40-49","never married","Queens",272.227423391353,2,1,3
1909,4,2,2,2,5,2,"Male","40-49","never married","Manhattan",222.200093550877,3,1,2
1910,7,4,5,5,2,6,"Female","30-39","never married","Queens",312.954164123689,1,2,3
1911,4,2,4,7,4,2,"Male","40-49","never married","Manhattan",194.953974352834,2,3,1
1912,5,1,2,1,3,5,"Male","30-39","married","Brooklyn",211.023524321228,2,1,3
1913,4,2,3,5,7,7,"Male","40-49","widowed","Manhattan",291.24012852641,2,1,3
1914,3,1,2,2,6,5,"Male","40-49","never married","Brooklyn",129.747769817865,3,1,2
1915,5,1,1,3,1,6,"Male","30-39","never married","New Jersey",276.055044511534,1,2,3
1916,5,1,5,7,4,6,"Male","30-39","never married","Manhattan",176.373719136916,1,3,2
1917,1,1,1,5,4,7,"Male","60 or over","never married","Manhattan",166.657672874793,1,2,3
1918,7,2,4,2,7,2,"Female","40-49","married","Queens",322.552582452836,3,1,2
1919,4,2,2,1,4,2,"Male","40-49","married","Brooklyn",136.446802309936,3,1,2
1920,2,1,2,6,4,2,"Female","40-49","married","Queens",125.580628945927,2,3,1
1921,3,1,1,3,5,3,"Female","40-49","never married","Queens",185.040728557149,3,1,2
1922,2,1,1,3,3,2,"Female","30-39","never married","Queens",208.92463464708,3,2,1
1923,5,1,1,3,2,5,"Female","30-39","never married","Manhattan",207.893218192881,1,2,3
1924,5,3,5,7,4,4,"Female","18-29","never married","Manhattan",298.058314026186,1,3,2
1925,6,1,3,1,6,5,"Female","30-39","married","Manhattan",228.143526619019,3,1,2
1926,6,5,6,7,4,5,"Female","40-49","never married","Queens",162.657167583994,1,3,2
1927,3,2,2,2,3,5,"Female","50-59","married","Manhattan",130.616857315112,2,1,3
1928,7,2,6,5,4,1,"Female","30-39","never married","Manhattan",291.291509935346,2,3,1
1929,2,1,1,2,3,7,"Female","18-29","married","Brooklyn",200.061542061888,2,1,3
1930,6,3,6,7,6,2,"Female","30-39","never married","Queens",208.466199376589,2,3,1
1931,7,1,1,3,4,4,"Male","18-29","never married","Manhattan",258.937968297878,2,1,3
1932,7,3,6,5,5,1,"Female","50-59","married","Manhattan",130.594277120145,3,2,1
1933,4,4,4,7,2,6,"Female","30-39","never married","Manhattan",250.335563174559,1,3,2
1934,2,1,1,1,6,6,"Male","40-49","never married","Queens",277.971950734348,2,1,3
1935,5,1,2,1,3,7,"Female","18-29","married","Manhattan",219.28429902178,2,1,3
1936,5,1,2,1,5,2,"Female","18-29","never married","Manhattan",150.728789856697,3,1,2
1937,1,1,1,3,4,2,"Female","50-59","married","Manhattan",229.39272293729,3,2,1
1938,4,1,2,1,7,4,"Female","30-39","married","Manhattan",242.607536477738,3,1,2
1939,1,1,1,3,6,4,"Female","50-59","never married","Brooklyn",173.216163318779,3,1,2
1940,7,1,1,3,5,1,"Female","50-59","never married","Manhattan",232.848133124515,3,2,1
1941,2,2,2,5,5,4,"Female","40-49","never married","Brooklyn",162.53175694521,3,2,1
1942,3,1,2,2,6,2,"Male","40-49","married","Brooklyn",198.64390456198,3,1,2
1943,7,3,7,7,7,5,"Female","30-39","married","New Jersey",246.6388230166,3,2,1
1944,1,1,1,5,1,5,"Male","40-49","never married","Brooklyn",166.152291435462,1,2,3
1945,1,1,1,3,5,3,"Male","30-39","married","Manhattan",210.882682184381,3,1,2
1946,3,1,1,1,3,1,"Female","30-39","never married","New Jersey",232.096925215915,3,1,2
1947,5,1,1,3,2,5,"Female","30-39","never married","Queens",148.08297957643,1,2,3
1948,1,1,1,6,6,4,"Male","50-59","married","Manhattan",221.323334022078,3,2,1
1949,5,2,5,4,5,7,"Female","50-59","never married","Manhattan",214.430965178215,2,1,3
1950,4,2,2,2,2,1,"Male","18-29","never married","Queens",242.238009335841,3,2,1
1951,6,3,6,7,6,6,"Female","30-39","separated","Brooklyn",109.272832561259,1,3,2
1952,2,1,2,6,3,1,"Female","18-29","married","Manhattan",145.806710704966,2,3,1
1953,3,1,1,3,4,7,"Male","30-39","never married","Manhattan",201.074362333221,2,1,3
1954,5,3,4,6,2,4,"Female","30-39","never married","Manhattan",214.840074026643,1,3,2
1955,7,1,1,3,5,5,"Female","50-59","divorced","Manhattan",237.282610735434,2,1,3
1956,6,2,2,1,2,2,"Female","18-29","married","Queens",240.630017686858,2,1,3
1957,4,2,3,2,1,6,"Male","30-39","married","Manhattan",264.030935221408,1,2,3
1958,6,1,1,3,2,5,"Male","40-49","married","Manhattan",110.730345196268,1,2,3
1959,1,1,1,4,1,5,"Male","40-49","never married","Queens",155.047719369516,1,2,3
1960,3,2,2,6,7,6,"Male","18-29","married","New Jersey",187.565216779325,3,1,2
1961,6,1,1,3,7,4,"Male","18-29","never married","Manhattan",169.495132174527,3,1,2
1962,6,3,4,2,4,3,"Female","30-39","never married","Brooklyn",274.017786778566,3,1,2
1963,2,1,1,1,7,4,"Female","50-59","married","Queens",102.249889336808,3,1,2
1964,1,1,1,4,7,2,"Male","30-39","divorced","Manhattan",236.96780526983,3,2,1
1965,3,1,1,3,4,6,"Female","30-39","married","Manhattan",333.555144866102,2,1,3
1966,2,1,1,2,6,2,"Female","50-59","never married","Manhattan",206.107874734636,3,1,2
1967,1,1,1,2,3,4,"Female","40-49","never married","Brooklyn",187.150370412034,2,1,3
1968,2,1,2,4,2,5,"Male","30-39","married","Manhattan",160.632265956762,1,2,3
1969,3,3,3,5,7,5,"Male","30-39","separated","New Jersey",108.332823471621,3,1,2
1970,1,1,1,1,4,4,"Male","60 or over","married","Brooklyn",275.339313517611,2,1,3
1971,3,1,2,6,1,4,"Female","50-59","married","Manhattan",352.267962857797,1,3,2
1972,3,3,3,4,3,5,"Female","30-39","married","Queens",245.207398016797,1,2,3
1973,4,1,1,3,7,3,"Female","40-49","never married","Manhattan",184.593710792807,3,1,2
1974,1,1,1,2,1,6,"Female","40-49","married","Queens",387.306589120737,1,2,3
1975,5,5,5,7,4,2,"Female","40-49","married","Brooklyn",142.770108486456,2,3,1
1976,6,2,2,1,1,2,"Female","30-39","never married","Queens",168.851110202153,2,1,3
1977,5,1,1,3,4,5,"Female","30-39","separated","Manhattan",145.688191876775,2,1,3
1978,1,1,1,3,5,2,"Female","18-29","married","Manhattan",126.143254129733,3,2,1
1979,4,1,1,3,4,4,"Female","40-49","married","Manhattan",214.186781115944,2,1,3
1980,3,1,3,4,4,7,"Male","18-29","never married","Manhattan",250.367122978679,2,1,3
1981,1,1,1,2,5,3,"Female","40-49","married","Manhattan",201.563803196887,3,1,2
1982,1,1,1,3,5,5,"Female","40-49","married","Manhattan",212.230565397533,2,1,3
1983,1,1,1,2,1,2,"Male","50-59","married","Manhattan",227.239227563728,1,2,3
1984,6,1,5,6,3,2,"Female","30-39","married","Queens",199.250994964623,2,3,1
1985,4,1,2,1,3,2,"Female","50-59","married","Queens",226.375587884092,3,1,2
1986,6,2,2,3,7,2,"Male","30-39","married","Queens",167.743931972256,3,2,1
1987,7,2,2,1,3,5,"Female","30-39","married","Brooklyn",223.360414439868,2,1,3
1988,1,1,1,4,2,4,"Female","40-49","never married","Manhattan",151.021809949499,1,2,3
1989,4,1,1,3,5,2,"Female","40-49","never married","Queens",186.066295623955,3,2,1
1990,2,1,1,2,5,6,"Male","30-39","married","Queens",274.281075353536,2,1,3
1991,4,1,1,3,1,3,"Male","40-49","married","Manhattan",161.40960337194,1,2,3
1992,1,1,1,1,4,6,"Male","18-29","never married","Manhattan",209.451635169955,2,1,3
1993,3,1,2,1,3,5,"Male","30-39","married","Brooklyn",190.776801238856,2,1,3
1994,7,3,4,2,6,2,"Female","30-39","married","Brooklyn",257.144468152331,3,1,2
1995,4,2,2,2,4,2,"Female","50-59","married","New Jersey",238.142195554889,3,1,2
1996,2,1,1,3,1,2,"Male","18-29","never married","Manhattan",226.489953487247,1,3,2
1997,2,1,1,2,2,6,"Female","18-29","married","Manhattan",268.335581065713,2,1,3
1998,7,2,3,1,4,5,"Male","18-29","separated","Manhattan",254.45498818547,2,1,3
1999,4,1,1,3,3,7,"Male","30-39","married","Queens",170.940981536913,2,1,3
2000,3,1,1,3,5,5,"Female","40-49","married","Brooklyn",136.711617182535,2,1,3
