"trip_id","trip_duration","trip_distance","passenger_count","fare_amount","tolls_amount","tip","tip_amount","period_of_day","pickup_date","period_of_month","pickup_day","pickup_hour","pickup_min","pickup_sec","pickup_time","dropoff_time"
1764485,10.2,1.5,1,8,0,"Tip",1,"evening",21,"end","Thu",20,17,43,2022-04-21 20:17:43,2022-04-21 20:27:54
729300,18.5,2.19,1,13,0,"Tip",2,"morning",9,"beginning","Sat",9,35,44,2022-04-09 09:35:44,2022-04-09 09:54:13
820886,34.2,7,0,26.5,0,"Tip",5.96,"morning",10,"middle","Sun",9,19,41,2022-04-10 09:19:41,2022-04-10 09:53:53
1623711,24.1,3.7,1,17,0,"Tip",4.05,"morning",20,"end","Wed",10,24,29,2022-04-20 10:24:29,2022-04-20 10:48:35
1533367,7.7,0.9,1,6.5,0,"Tip",1.95,"morning",19,"middle","Tue",10,41,36,2022-04-19 10:41:36,2022-04-19 10:49:16
83822,17.1,2.78,1,13,0,"Tip",3.36,"evening",1,"beginning","Fri",18,47,42,2022-04-01 18:47:42,2022-04-01 19:04:50
2015061,16.1,3.22,1,13.5,0,"Tip",3.46,"evening",24,"end","Sun",19,52,6,2022-04-24 19:52:06,2022-04-24 20:08:14
1122695,27.1,3.5,1,18.5,0,"Tip",3,"night",14,"middle","Thu",5,10,25,2022-04-14 05:10:25,2022-04-14 05:37:30
1053317,3.9,0.31,1,4,0,"Tip",3,"morning",13,"middle","Wed",9,43,55,2022-04-13 09:43:55,2022-04-13 09:47:49
571864,4.5,0.75,2,5,0,"Tip",2.32,"afternoon",7,"beginning","Thu",13,10,10,2022-04-07 13:10:10,2022-04-07 13:14:42
204311,10.2,0.97,2,8,0,"Tip",1.7,"morning",3,"beginning","Sun",6,41,10,2022-04-03 06:41:10,2022-04-03 06:51:20
709576,3.2,0.4,1,3.5,0,"Tip",2,"night",9,"beginning","Sat",3,29,18,2022-04-09 03:29:18,2022-04-09 03:32:32
2293704,7.2,1.82,1,7.5,0,"Tip",2.16,"morning",28,"end","Thu",7,29,59,2022-04-28 07:29:59,2022-04-28 07:37:14
550082,27.9,5.29,1,21.5,0,"Tip",4.96,"morning",7,"beginning","Thu",10,41,8,2022-04-07 10:41:08,2022-04-07 11:09:01
1450453,15,2.39,1,11.5,0,"Tip",2.96,"morning",18,"middle","Mon",8,37,23,2022-04-18 08:37:23,2022-04-18 08:52:24
277455,5.4,0.79,1,5.5,0,"Tip",2.2,"morning",4,"beginning","Mon",7,7,47,2022-04-04 07:07:47,2022-04-04 07:13:11
1991367,9.1,1.02,1,7,0,"Tip",1.25,"afternoon",24,"end","Sun",13,15,56,2022-04-24 13:15:56,2022-04-24 13:25:02
1493922,13,2.99,1,12,0,"Tip",3.95,"evening",18,"middle","Mon",17,36,1,2022-04-18 17:36:01,2022-04-18 17:49:01
2027214,16.6,2.45,1,12.5,0,"Tip",3.16,"night",25,"end","Mon",5,2,54,2022-04-25 05:02:54,2022-04-25 05:19:31
1749224,9.7,2.89,1,10,0,"Tip",3.45,"evening",21,"end","Thu",17,9,51,2022-04-21 17:09:51,2022-04-21 17:19:34
848355,10.2,2.12,1,9,0,"Tip",2.46,"afternoon",10,"middle","Sun",14,14,24,2022-04-10 14:14:24,2022-04-10 14:24:35
1739482,5.1,1.2,1,6.5,0,"Tip",1.2,"afternoon",21,"end","Thu",15,4,10,2022-04-21 15:04:10,2022-04-21 15:09:16
783084,24,6.91,2,23.5,6.55,"Tip",5.08,"evening",9,"beginning","Sat",19,21,34,2022-04-09 19:21:34,2022-04-09 19:45:36
1577290,15.3,2.74,2,12.5,0,"Tip",3.26,"evening",19,"middle","Tue",17,41,43,2022-04-19 17:41:43,2022-04-19 17:57:01
756795,5.5,0.8,1,5.5,0,"Tip",0.44,"afternoon",9,"beginning","Sat",14,18,22,2022-04-09 14:18:22,2022-04-09 14:23:54
1284445,7.7,2.06,1,8.5,0,"Tip",1.84,"evening",15,"middle","Fri",19,16,23,2022-04-15 19:16:23,2022-04-15 19:24:06
115309,17.3,2.7,1,13,0,"No Tip",0,"morning",2,"beginning","Sat",7,59,3,2022-04-02 07:59:03,2022-04-02 08:16:22
611738,9.7,1.8,1,9,0,"Tip",2.45,"night",8,"beginning","Fri",3,37,1,2022-04-08 03:37:01,2022-04-08 03:46:44
337201,5.1,1.16,3,6,0,"Tip",1.86,"night",5,"beginning","Tue",3,45,35,2022-04-05 03:45:35,2022-04-05 03:50:43
1783823,7.7,1.16,1,7,0,"Tip",2.06,"morning",22,"end","Fri",6,29,22,2022-04-22 06:29:22,2022-04-22 06:37:05
2133403,7.3,0.82,1,6.5,0,"Tip",1.09,"morning",26,"end","Tue",11,7,0,2022-04-26 11:07:00,2022-04-26 11:14:21
1878072,27.1,3.61,1,19,0,"Tip",4.46,"morning",23,"end","Sat",7,33,55,2022-04-23 07:33:55,2022-04-23 08:01:02
2283184,15.5,2.8,1,12,0,"Tip",3.06,"night",28,"end","Thu",5,0,30,2022-04-28 05:00:30,2022-04-28 05:15:59
781916,6.2,1.76,2,7,0,"Tip",2.7,"evening",9,"beginning","Sat",18,13,1,2022-04-09 18:13:01,2022-04-09 18:19:14
1571360,12.6,2.52,1,10.5,0,"Tip",1,"evening",19,"middle","Tue",16,26,49,2022-04-19 16:26:49,2022-04-19 16:39:23
1708608,9.2,1.58,1,8,0,"Tip",2.26,"morning",21,"end","Thu",10,25,43,2022-04-21 10:25:43,2022-04-21 10:34:57
555111,8.1,0.6,1,6.5,0,"Tip",1.95,"morning",7,"beginning","Thu",11,39,36,2022-04-07 11:39:36,2022-04-07 11:47:44
1095594,36.4,22.86,1,60,0,"Tip",15.64,"evening",13,"middle","Wed",16,41,56,2022-04-13 16:41:56,2022-04-13 17:18:20
1128329,10.7,1.9,1,9.5,0,"Tip",1,"morning",14,"middle","Thu",6,44,7,2022-04-14 06:44:07,2022-04-14 06:54:50
2351003,8.8,1.97,1,8.5,0,"Tip",2.46,"evening",28,"end","Thu",17,35,31,2022-04-28 17:35:31,2022-04-28 17:44:17
2367845,6.3,1.1,1,6.5,0,"Tip",1.96,"night",29,"end","Fri",2,47,22,2022-04-29 02:47:22,2022-04-29 02:53:43
1273246,20.5,6.6,1,21.5,0,"Tip",4.56,"evening",15,"middle","Fri",17,39,17,2022-04-15 17:39:17,2022-04-15 17:59:48
2240705,8.8,1.1,0,7.5,0,"Tip",1,"afternoon",27,"end","Wed",14,19,19,2022-04-27 14:19:19,2022-04-27 14:28:06
1160088,7,0.82,1,6,0,"Tip",2,"afternoon",14,"middle","Thu",12,35,6,2022-04-14 12:35:06,2022-04-14 12:42:04
2442970,12.8,2.03,5,10.5,0,"Tip",2.86,"evening",29,"end","Fri",18,37,47,2022-04-29 18:37:47,2022-04-29 18:50:37
642760,4.2,0.72,1,5,0,"Tip",1.7,"morning",8,"beginning","Fri",10,56,19,2022-04-08 10:56:19,2022-04-08 11:00:34
333035,11.7,2.65,1,10.5,0,"Tip",1,"evening",4,"beginning","Mon",20,55,29,2022-04-04 20:55:29,2022-04-04 21:07:10
1911706,26,1.66,1,16,0,"Tip",4.83,"afternoon",23,"end","Sat",13,13,5,2022-04-23 13:13:05,2022-04-23 13:39:06
1836057,14.4,1.3,1,9,0,"Tip",3,"evening",22,"end","Fri",16,50,15,2022-04-22 16:50:15,2022-04-22 17:04:40
1785701,21.8,3.17,1,15.5,0,"Tip",3.76,"morning",22,"end","Fri",7,38,39,2022-04-22 07:38:39,2022-04-22 08:00:26
982334,52.7,19.62,1,40,0,"Tip",8.91,"morning",12,"middle","Tue",11,8,46,2022-04-12 11:08:46,2022-04-12 12:01:27
863239,4.9,1.79,1,7,0,"Tip",2,"evening",10,"middle","Sun",19,27,57,2022-04-10 19:27:57,2022-04-10 19:32:53
2004058,9.6,1.7,1,8.5,0,"Tip",2.35,"afternoon",24,"end","Sun",15,51,53,2022-04-24 15:51:53,2022-04-24 16:01:28
991357,14.8,2.6,1,12.5,0,"Tip",3.35,"afternoon",12,"middle","Tue",13,17,12,2022-04-12 13:17:12,2022-04-12 13:31:57
21184,33.5,9.42,1,32,6.55,"Tip",8.37,"morning",1,"beginning","Fri",7,13,22,2022-04-01 07:13:22,2022-04-01 07:46:54
1603528,17,8.95,1,25.5,6.55,"Tip",7.07,"morning",20,"end","Wed",6,16,42,2022-04-20 06:16:42,2022-04-20 06:33:40
347450,25.3,3.19,1,17,0,"Tip",5,"night",5,"beginning","Tue",5,18,51,2022-04-05 05:18:51,2022-04-05 05:44:10
193562,9.9,3.24,1,12,0,"Tip",3.95,"night",2,"beginning","Sat",22,27,11,2022-04-02 22:27:11,2022-04-02 22:37:08
2166253,7.5,2.51,1,9,0,"Tip",1.28,"evening",26,"end","Tue",17,22,33,2022-04-26 17:22:33,2022-04-26 17:30:04
1893116,3.8,0.71,2,5,0,"Tip",1.66,"morning",23,"end","Sat",10,42,49,2022-04-23 10:42:49,2022-04-23 10:46:37
1854976,19.3,7.97,1,24,0,"Tip",2,"evening",22,"end","Fri",20,24,7,2022-04-22 20:24:07,2022-04-22 20:43:25
740834,23.1,2.45,3,15.5,0,"Tip",5.64,"morning",9,"beginning","Sat",11,1,24,2022-04-09 11:01:24,2022-04-09 11:24:29
1426567,27.1,11.54,1,34,6.55,"Tip",8.87,"evening",17,"middle","Sun",18,7,58,2022-04-17 18:07:58,2022-04-17 18:35:06
425080,16,1.39,1,11,0,"Tip",2.86,"night",6,"beginning","Wed",3,58,8,2022-04-06 03:58:08,2022-04-06 04:14:10
2206520,8.5,1.21,1,7,0,"Tip",2.58,"morning",27,"end","Wed",8,46,55,2022-04-27 08:46:55,2022-04-27 08:55:24
257695,17.5,6.25,1,19,0,"Tip",10,"night",3,"beginning","Sun",23,36,17,2022-04-03 23:36:17,2022-04-03 23:53:49
915323,49.2,14.37,1,45.5,0,"Tip",9.96,"afternoon",11,"middle","Mon",14,41,10,2022-04-11 14:41:10,2022-04-11 15:30:25
1832446,14.3,3.6,1,12,0,"Tip",1.7,"afternoon",22,"end","Fri",15,25,46,2022-04-22 15:25:46,2022-04-22 15:40:02
142388,5.6,1.3,1,6,0,"Tip",0.25,"afternoon",2,"beginning","Sat",12,1,57,2022-04-02 12:01:57,2022-04-02 12:07:31
14663,5.2,0.8,1,5.5,0,"Tip",1.5,"morning",1,"beginning","Fri",6,57,32,2022-04-01 06:57:32,2022-04-01 07:02:44
343555,6.2,0.83,2,6,0,"Tip",2.33,"night",5,"beginning","Tue",4,2,57,2022-04-05 04:02:57,2022-04-05 04:09:07
2307755,56,8.9,1,38.5,0,"Tip",8.6,"morning",28,"end","Thu",10,7,56,2022-04-28 10:07:56,2022-04-28 11:03:57
1011777,21.4,6.6,1,21,0,"Tip",7.4,"evening",12,"middle","Tue",17,48,26,2022-04-12 17:48:26,2022-04-12 18:09:51
2047030,12,2.01,1,10,0,"Tip",2.66,"morning",25,"end","Mon",10,36,58,2022-04-25 10:36:58,2022-04-25 10:48:58
106006,3,0.69,1,4.5,0,"Tip",1.56,"night",2,"beginning","Sat",4,51,2,2022-04-02 04:51:02,2022-04-02 04:54:02
1632591,13.2,1.89,1,10.5,0,"Tip",3.7,"afternoon",20,"end","Wed",12,6,48,2022-04-20 12:06:48,2022-04-20 12:19:59
1458025,12.7,2.33,1,10.5,0,"Tip",3.45,"morning",18,"middle","Mon",9,29,12,2022-04-18 09:29:12,2022-04-18 09:41:53
913348,37.7,9.93,1,35,6.55,"Tip",9.17,"afternoon",11,"middle","Mon",13,32,17,2022-04-11 13:32:17,2022-04-11 14:10:01
2110205,8,1.4,0,7.5,0,"Tip",1.08,"morning",26,"end","Tue",7,21,26,2022-04-26 07:21:26,2022-04-26 07:29:27
979970,18.1,3.83,1,15.5,0,"Tip",0.2,"morning",12,"middle","Tue",11,23,40,2022-04-12 11:23:40,2022-04-12 11:41:46
1096589,39.1,18.75,1,52.5,0,"Tip",10.76,"evening",13,"middle","Wed",16,38,23,2022-04-13 16:38:23,2022-04-13 17:17:30
551547,12.8,1.57,1,9.5,0,"Tip",2.56,"morning",7,"beginning","Thu",10,37,17,2022-04-07 10:37:17,2022-04-07 10:50:08
2070390,14.8,1.65,1,10.5,0,"Tip",4.44,"afternoon",25,"end","Mon",14,20,5,2022-04-25 14:20:05,2022-04-25 14:34:54
1817777,6.4,1.27,1,7,0,"Tip",2.26,"afternoon",22,"end","Fri",13,50,30,2022-04-22 13:50:30,2022-04-22 13:56:52
1339784,7,0.91,1,6,0,"Tip",1.86,"afternoon",16,"middle","Sat",14,32,9,2022-04-16 14:32:09,2022-04-16 14:39:09
945759,12.1,2.6,1,10.5,0,"Tip",2,"night",12,"middle","Tue",4,1,36,2022-04-12 04:01:36,2022-04-12 04:13:44
144710,8.4,1.51,1,8,0,"Tip",2.26,"afternoon",2,"beginning","Sat",12,35,2,2022-04-02 12:35:02,2022-04-02 12:43:26
2370875,4.9,0.98,1,5.5,0,"Tip",1.76,"night",29,"end","Fri",3,16,34,2022-04-29 03:16:34,2022-04-29 03:21:26
104321,5.9,2.15,1,8,0,"Tip",2.26,"night",2,"beginning","Sat",2,34,39,2022-04-02 02:34:39,2022-04-02 02:40:32
1710309,5.9,0.7,1,5.5,0,"Tip",1.75,"morning",21,"end","Thu",10,21,36,2022-04-21 10:21:36,2022-04-21 10:27:28
1072362,14.9,1.49,2,10.5,0,"Tip",1.5,"afternoon",13,"middle","Wed",13,27,1,2022-04-13 13:27:01,2022-04-13 13:41:58
2242790,13.2,2.17,1,11,0,"Tip",3.06,"afternoon",27,"end","Wed",15,41,52,2022-04-27 15:41:52,2022-04-27 15:55:02
434224,62.4,13.57,1,47.5,6.55,"Tip",11.72,"night",6,"beginning","Wed",5,12,22,2022-04-06 05:12:22,2022-04-06 06:14:43
248811,31.9,17.34,1,47.5,0,"Tip",8,"evening",3,"beginning","Sun",16,44,6,2022-04-03 16:44:06,2022-04-03 17:15:58
1246914,10.5,1.69,3,8.5,0,"Tip",2.56,"afternoon",15,"middle","Fri",12,20,47,2022-04-15 12:20:47,2022-04-15 12:31:18
1632746,5.7,0.42,2,5,0,"Tip",1.86,"afternoon",20,"end","Wed",12,6,25,2022-04-20 12:06:25,2022-04-20 12:12:08
462347,32.8,9.46,1,31.5,6.55,"Tip",8.52,"morning",6,"beginning","Wed",10,5,43,2022-04-06 10:05:43,2022-04-06 10:38:30
1657975,8.8,3.3,1,11,0,"Tip",2.95,"evening",20,"end","Wed",16,42,49,2022-04-20 16:42:49,2022-04-20 16:51:40
122889,6.7,1.07,1,6.5,0,"Tip",1,"morning",2,"beginning","Sat",8,22,40,2022-04-02 08:22:40,2022-04-02 08:29:19
208722,9.9,1.95,2,9,0,"Tip",1.5,"morning",3,"beginning","Sun",7,58,9,2022-04-03 07:58:09,2022-04-03 08:08:04
756752,9.8,1.23,1,8,0,"Tip",2.26,"afternoon",9,"beginning","Sat",14,24,8,2022-04-09 14:24:08,2022-04-09 14:33:59
907958,9.8,1.6,1,8.5,0,"Tip",1.92,"afternoon",11,"middle","Mon",13,58,54,2022-04-11 13:58:54,2022-04-11 14:08:40
345232,9.1,1.63,1,8,0,"Tip",2.83,"night",5,"beginning","Tue",5,26,41,2022-04-05 05:26:41,2022-04-05 05:35:49
328315,6.5,1.4,1,6.5,0,"Tip",2.05,"evening",4,"beginning","Mon",18,18,15,2022-04-04 18:18:15,2022-04-04 18:24:44
202197,8.8,2.11,2,9,0,"Tip",2.46,"morning",3,"beginning","Sun",6,12,23,2022-04-03 06:12:23,2022-04-03 06:21:08
1231819,13.7,1.5,0,10,0,"Tip",2.65,"morning",15,"middle","Fri",9,42,28,2022-04-15 09:42:28,2022-04-15 09:56:09
840498,7.3,1.41,2,7,0,"Tip",2.58,"afternoon",10,"middle","Sun",12,45,23,2022-04-10 12:45:23,2022-04-10 12:52:42
1662706,5.4,0.93,1,6,0,"Tip",1.96,"evening",20,"end","Wed",17,28,48,2022-04-20 17:28:48,2022-04-20 17:34:14
1054850,39.8,3.99,1,25,0,"Tip",3.4,"morning",13,"middle","Wed",9,39,48,2022-04-13 09:39:48,2022-04-13 10:19:37
668426,3.9,0.76,6,5,0,"Tip",2.32,"afternoon",8,"beginning","Fri",15,29,15,2022-04-08 15:29:15,2022-04-08 15:33:09
178839,6,0.75,1,5.5,0,"Tip",1.86,"evening",2,"beginning","Sat",19,10,5,2022-04-02 19:10:05,2022-04-02 19:16:06
2250967,3.4,0.59,1,4.5,0,"Tip",1.66,"evening",27,"end","Wed",16,30,38,2022-04-27 16:30:38,2022-04-27 16:34:02
1806672,4,0.99,1,5,0,"Tip",1.66,"morning",22,"end","Fri",11,48,25,2022-04-22 11:48:25,2022-04-22 11:52:26
113903,29.8,5.57,1,23.5,0,"Tip",5.36,"morning",2,"beginning","Sat",6,38,37,2022-04-02 06:38:37,2022-04-02 07:08:23
1425192,2,0.7,1,4,0,"Tip",2,"evening",17,"middle","Sun",17,30,49,2022-04-17 17:30:49,2022-04-17 17:32:48
2077628,21.1,4.57,1,18,0,"Tip",2,"evening",25,"end","Mon",16,43,10,2022-04-25 16:43:10,2022-04-25 17:04:14
1684340,8.8,1,1,7,0,"Tip",1.85,"night",21,"end","Thu",4,54,13,2022-04-21 04:54:13,2022-04-21 05:03:03
591298,21.7,4,1,16.5,0,"Tip",4.05,"evening",7,"beginning","Thu",17,30,31,2022-04-07 17:30:31,2022-04-07 17:52:14
613767,7.7,1.5,1,7.5,0,"Tip",2.15,"night",8,"beginning","Fri",4,9,0,2022-04-08 04:09:00,2022-04-08 04:16:41
1471288,21.1,3.27,1,15.5,0,"Tip",3,"afternoon",18,"middle","Mon",12,51,34,2022-04-18 12:51:34,2022-04-18 13:12:42
1089908,22.6,3.3,1,14.5,0,"Tip",1.88,"afternoon",13,"middle","Wed",15,32,9,2022-04-13 15:32:09,2022-04-13 15:54:42
2522068,6.4,0.68,1,6,0,"Tip",1.86,"afternoon",30,"end","Sat",15,8,30,2022-04-30 15:08:30,2022-04-30 15:14:53
1432947,6.8,1.9,1,8,0,"Tip",1,"night",18,"middle","Mon",2,51,8,2022-04-18 02:51:08,2022-04-18 02:57:53
2152594,7.9,0.8,1,6.5,0,"Tip",2.7,"afternoon",26,"end","Tue",14,1,32,2022-04-26 14:01:32,2022-04-26 14:09:25
968323,14,1.06,3,10,0,"Tip",2.66,"morning",12,"middle","Tue",8,59,51,2022-04-12 08:59:51,2022-04-12 09:13:52
316811,9.8,2.12,2,9,0,"Tip",2.5,"afternoon",4,"beginning","Mon",15,35,35,2022-04-04 15:35:35,2022-04-04 15:45:21
1719727,28.6,3.31,2,18.5,0,"No Tip",0,"afternoon",21,"end","Thu",12,50,0,2022-04-21 12:50:00,2022-04-21 13:18:33
1242174,5.3,0.44,1,5,0,"Tip",1.66,"morning",15,"middle","Fri",11,26,31,2022-04-15 11:26:31,2022-04-15 11:31:47
1305390,19.8,3.33,1,15,0,"Tip",3.66,"morning",16,"middle","Sat",7,10,45,2022-04-16 07:10:45,2022-04-16 07:30:35
1693294,9.3,1.39,2,8,0,"Tip",6,"morning",21,"end","Thu",7,20,20,2022-04-21 07:20:20,2022-04-21 07:29:40
502248,19.9,4.32,2,16.5,0,"Tip",4.06,"evening",6,"beginning","Wed",17,42,22,2022-04-06 17:42:22,2022-04-06 18:02:16
693174,5.8,1.19,1,6,0,"Tip",2,"evening",8,"beginning","Fri",19,35,9,2022-04-08 19:35:09,2022-04-08 19:40:56
1770785,9.3,2.14,1,9,0,"Tip",2.46,"night",22,"end","Fri",3,11,8,2022-04-22 03:11:08,2022-04-22 03:20:24
1354143,7.3,0.69,1,6,0,"Tip",4,"evening",16,"middle","Sat",17,19,36,2022-04-16 17:19:36,2022-04-16 17:26:53
1711514,7.3,0.84,1,6.5,0,"Tip",1.96,"morning",21,"end","Thu",10,29,13,2022-04-21 10:29:13,2022-04-21 10:36:31
1386307,9,2.14,1,10,0,"Tip",3.32,"morning",17,"middle","Sun",8,32,49,2022-04-17 08:32:49,2022-04-17 08:41:51
796097,12.2,2.3,2,10.5,0,"Tip",2.86,"night",9,"beginning","Sat",22,12,10,2022-04-09 22:12:10,2022-04-09 22:24:25
569270,3.4,0.45,1,4,0,"Tip",0.7,"afternoon",7,"beginning","Thu",13,1,24,2022-04-07 13:01:24,2022-04-07 13:04:45
1209710,5.9,1.2,1,6,0,"Tip",1,"night",15,"middle","Fri",3,4,11,2022-04-15 03:04:11,2022-04-15 03:10:04
924127,2.7,0.67,1,4.5,0,"Tip",0.88,"afternoon",11,"middle","Mon",15,36,11,2022-04-11 15:36:11,2022-04-11 15:38:55
876888,17.4,2,2,12,0,"Tip",4.59,"night",11,"middle","Mon",5,39,44,2022-04-11 05:39:44,2022-04-11 05:57:08
688708,11.1,1.66,2,8.5,0,"Tip",2.46,"evening",8,"beginning","Fri",18,24,30,2022-04-08 18:24:30,2022-04-08 18:35:35
2474596,13.5,1.7,1,10,0,"Tip",2.65,"morning",30,"end","Sat",7,51,4,2022-04-30 07:51:04,2022-04-30 08:04:32
1816589,13.8,1.6,1,10,0,"Tip",2.85,"afternoon",22,"end","Fri",13,37,52,2022-04-22 13:37:52,2022-04-22 13:51:40
2093958,5.8,2.08,1,8,0,"Tip",2,"night",26,"end","Tue",3,30,35,2022-04-26 03:30:35,2022-04-26 03:36:22
1192984,16.1,2.3,1,10,0,"Tip",2,"evening",14,"middle","Thu",18,16,15,2022-04-14 18:16:15,2022-04-14 18:32:21
1347489,15.6,2.7,2,12,0,"Tip",3.15,"evening",16,"middle","Sat",16,57,46,2022-04-16 16:57:46,2022-04-16 17:13:19
98209,5.5,1.06,6,6,0,"Tip",2.94,"evening",1,"beginning","Fri",21,30,27,2022-04-01 21:30:27,2022-04-01 21:35:58
2146634,19.5,2.67,1,14,0,"Tip",2.74,"afternoon",26,"end","Tue",14,46,41,2022-04-26 14:46:41,2022-04-26 15:06:11
2461713,13.1,2.7,1,11.5,0,"Tip",3.05,"night",29,"end","Fri",22,57,42,2022-04-29 22:57:42,2022-04-29 23:10:48
295597,18.4,2.1,1,13,0,"Tip",3.25,"morning",4,"beginning","Mon",11,34,36,2022-04-04 11:34:36,2022-04-04 11:53:02
2230694,17.4,1.4,1,12,0,"Tip",3.25,"afternoon",27,"end","Wed",13,25,48,2022-04-27 13:25:48,2022-04-27 13:43:10
868732,46.4,9.93,1,37.5,0,"Tip",7.66,"night",11,"middle","Mon",3,2,3,2022-04-11 03:02:03,2022-04-11 03:48:26
1973967,4.7,0.89,1,5.5,0,"Tip",1.76,"morning",24,"end","Sun",9,40,21,2022-04-24 09:40:21,2022-04-24 09:45:05
2060677,10.7,2.1,3,9.5,0,"Tip",2.75,"afternoon",25,"end","Mon",13,59,10,2022-04-25 13:59:10,2022-04-25 14:09:49
1320215,7.4,1.63,1,7.5,0,"Tip",3,"morning",16,"middle","Sat",10,23,21,2022-04-16 10:23:21,2022-04-16 10:30:46
1943959,24.7,7.4,6,24.5,0,"Tip",5.66,"evening",23,"end","Sat",20,1,27,2022-04-23 20:01:27,2022-04-23 20:26:11
436773,11.9,1.9,1,9.5,0,"Tip",3.2,"night",6,"beginning","Wed",5,19,2,2022-04-06 05:19:02,2022-04-06 05:30:55
2430310,12.1,2.39,1,10.5,0,"No Tip",0,"afternoon",29,"end","Fri",15,25,0,2022-04-29 15:25:00,2022-04-29 15:37:06
1668840,17.9,2.8,1,13.5,0,"Tip",5.19,"evening",20,"end","Wed",19,32,52,2022-04-20 19:32:52,2022-04-20 19:50:44
194006,9.7,1.9,2,9,0,"Tip",2.56,"night",2,"beginning","Sat",23,23,13,2022-04-02 23:23:13,2022-04-02 23:32:54
1373096,9.2,1.5,3,8.5,0,"Tip",1,"night",16,"middle","Sat",23,17,51,2022-04-16 23:17:51,2022-04-16 23:27:00
934761,13.6,3,2,12.5,0,"Tip",3.25,"evening",11,"middle","Mon",18,18,44,2022-04-11 18:18:44,2022-04-11 18:32:17
702967,17.5,2.1,1,12,0,"Tip",10.73,"evening",8,"beginning","Fri",21,38,33,2022-04-08 21:38:33,2022-04-08 21:56:03
2365206,17,4.6,1,16,0,"Tip",4.95,"evening",28,"end","Thu",21,26,32,2022-04-28 21:26:32,2022-04-28 21:43:30
2437138,21.7,4.61,1,17.5,0,"Tip",6.39,"evening",29,"end","Fri",17,46,32,2022-04-29 17:46:32,2022-04-29 18:08:15
1330223,7.8,1.4,2,7.5,0,"Tip",2,"afternoon",16,"middle","Sat",12,47,3,2022-04-16 12:47:03,2022-04-16 12:54:51
108984,7.4,1.3,1,7.5,0,"Tip",2,"night",2,"beginning","Sat",5,32,57,2022-04-02 05:32:57,2022-04-02 05:40:23
947949,8.5,0.2,1,6.5,0,"Tip",1.95,"night",12,"middle","Tue",4,56,25,2022-04-12 04:56:25,2022-04-12 05:04:56
259964,19.6,5.12,1,18.5,0,"Tip",4.36,"night",4,"beginning","Mon",3,7,17,2022-04-04 03:07:17,2022-04-04 03:26:52
1406951,18.4,4.11,1,16,0,"Tip",3.86,"afternoon",17,"middle","Sun",12,42,12,2022-04-17 12:42:12,2022-04-17 13:00:39
1793723,4.6,0.7,1,5,0,"Tip",1.65,"morning",22,"end","Fri",9,38,58,2022-04-22 09:38:58,2022-04-22 09:43:31
2528058,6.9,1.3,4,7,0,"Tip",0.2,"evening",30,"end","Sat",17,7,45,2022-04-30 17:07:45,2022-04-30 17:14:40
1526396,9.6,1.09,1,8,0,"Tip",2.26,"morning",19,"middle","Tue",8,15,20,2022-04-19 08:15:20,2022-04-19 08:24:54
990037,18.5,2.52,1,13.5,0,"Tip",2,"afternoon",12,"middle","Tue",13,28,1,2022-04-12 13:28:01,2022-04-12 13:46:33
1778888,23.9,5.88,5,22.5,0,"Tip",5.16,"night",22,"end","Fri",5,8,58,2022-04-22 05:08:58,2022-04-22 05:32:52
1300152,5.3,0.91,1,5.5,0,"Tip",3,"night",16,"middle","Sat",5,37,8,2022-04-16 05:37:08,2022-04-16 05:42:28
1331177,22.4,3.73,1,16.5,0,"Tip",3.96,"afternoon",16,"middle","Sat",12,10,11,2022-04-16 12:10:11,2022-04-16 12:32:32
1649293,24.4,3.3,2,17,0,"Tip",4.25,"afternoon",20,"end","Wed",15,19,40,2022-04-20 15:19:40,2022-04-20 15:44:04
2517247,20.5,2.87,1,15,0,"Tip",3.66,"afternoon",30,"end","Sat",15,31,2,2022-04-30 15:31:02,2022-04-30 15:51:33
2065199,11.7,1.37,2,9,0,"Tip",2.66,"afternoon",25,"end","Mon",14,14,58,2022-04-25 14:14:58,2022-04-25 14:26:37
1463198,24.7,2.01,1,16,0,"Tip",5.79,"morning",18,"middle","Mon",11,17,4,2022-04-18 11:17:04,2022-04-18 11:41:46
2532063,12.5,2.11,1,10,0,"Tip",1,"evening",30,"end","Sat",17,20,24,2022-04-30 17:20:24,2022-04-30 17:32:56
761823,22.6,2.8,1,15.5,0,"Tip",2.41,"afternoon",9,"beginning","Sat",15,41,45,2022-04-09 15:41:45,2022-04-09 16:04:22
1510318,15.6,2.1,1,12,0,"Tip",3.05,"night",19,"middle","Tue",4,41,9,2022-04-19 04:41:09,2022-04-19 04:56:43
1770855,8.7,1.59,1,8,0,"Tip",1.5,"night",22,"end","Fri",3,30,9,2022-04-22 03:30:09,2022-04-22 03:38:50
1805351,6.8,0.99,1,6.5,0,"Tip",1.96,"morning",22,"end","Fri",11,25,0,2022-04-22 11:25:00,2022-04-22 11:31:50
2282518,17.3,3.43,1,14.5,0,"Tip",1,"night",28,"end","Thu",5,46,44,2022-04-28 05:46:44,2022-04-28 06:04:01
2499052,14.3,2.4,1,11.5,0,"Tip",2.95,"morning",30,"end","Sat",11,7,12,2022-04-30 11:07:12,2022-04-30 11:21:33
