"trip_id","tip","trip_duration","trip_distance","passenger_count","fare_amount","tolls_amount","period_of_day","pickup_date","period_of_month","pickup_day","pickup_hour","pickup_min","pickup_sec","pickup_time","dropoff_time"
931623,1,10.7,5.22,1,16.5,0,"evening",11,"middle","Mon",16,59,27,2022-04-11 16:59:27,2022-04-11 17:10:09
1013647,0,2.5,0.42,1,4,0,"evening",12,"middle","Tue",17,1,1,2022-04-12 17:01:01,2022-04-12 17:03:28
639879,1,47.5,10.76,1,38,6.55,"morning",8,"beginning","Fri",10,48,34,2022-04-08 10:48:34,2022-04-08 11:36:07
1579815,1,23,6.6,1,23.5,0,"evening",19,"middle","Tue",18,45,31,2022-04-19 18:45:31,2022-04-19 19:08:30
1731740,0,16.3,5.46,2,18.5,0,"afternoon",21,"end","Thu",14,41,13,2022-04-21 14:41:13,2022-04-21 14:57:30
1740114,0,4.7,1,1,5.5,0,"afternoon",21,"end","Thu",15,17,34,2022-04-21 15:17:34,2022-04-21 15:22:18
1248085,1,23.5,2.96,1,16,0,"afternoon",15,"middle","Fri",12,5,35,2022-04-15 12:05:35,2022-04-15 12:29:05
848035,0,12.2,2.44,1,11,0,"afternoon",10,"middle","Sun",14,57,6,2022-04-10 14:57:06,2022-04-10 15:09:20
2088683,0,17,6.1,1,19.5,0,"evening",25,"end","Mon",19,10,9,2022-04-25 19:10:09,2022-04-25 19:27:10
337084,0,7.9,1.37,1,7,0,"night",5,"beginning","Tue",3,11,48,2022-04-05 03:11:48,2022-04-05 03:19:43
2485487,0,18.4,8.23,1,24,6.55,"morning",30,"end","Sat",9,16,22,2022-04-30 09:16:22,2022-04-30 09:34:46
2322441,1,58,7.73,1,37.5,0,"afternoon",28,"end","Thu",13,10,4,2022-04-28 13:10:04,2022-04-28 14:08:02
1323874,1,10.2,1.91,1,9,0,"morning",16,"middle","Sat",11,22,24,2022-04-16 11:22:24,2022-04-16 11:32:39
1584511,0,12.8,2.92,1,11.5,0,"evening",19,"middle","Tue",19,4,12,2022-04-19 19:04:12,2022-04-19 19:17:00
2002136,0,19.4,4.29,1,17,0,"afternoon",24,"end","Sun",15,4,54,2022-04-24 15:04:54,2022-04-24 15:24:21
1929585,0,28.6,11.8,1,35.5,0,"evening",23,"end","Sat",17,15,54,2022-04-23 17:15:54,2022-04-23 17:44:32
2359430,0,15.4,2.52,2,12,0,"evening",28,"end","Thu",19,11,44,2022-04-28 19:11:44,2022-04-28 19:27:08
1720300,0,13,1.82,2,10,0,"afternoon",21,"end","Thu",12,54,24,2022-04-21 12:54:24,2022-04-21 13:07:25
1573337,0,12.8,4.12,6,14,0,"evening",19,"middle","Tue",17,33,8,2022-04-19 17:33:08,2022-04-19 17:45:55
444080,1,37.6,9,1,32,6.55,"morning",6,"beginning","Wed",7,51,46,2022-04-06 07:51:46,2022-04-06 08:29:20
2004132,0,33,5.79,1,24.5,0,"afternoon",24,"end","Sun",15,33,18,2022-04-24 15:33:18,2022-04-24 16:06:16
2300032,0,6.5,0.99,1,6,0,"morning",28,"end","Thu",9,47,59,2022-04-28 09:47:59,2022-04-28 09:54:28
440727,0,13.3,2,2,10,0,"morning",6,"beginning","Wed",6,31,37,2022-04-06 06:31:37,2022-04-06 06:44:53
160916,0,13.5,2.84,6,12,0,"afternoon",2,"beginning","Sat",15,54,50,2022-04-02 15:54:50,2022-04-02 16:08:20
526518,1,29,5.43,1,23,0,"night",7,"beginning","Thu",5,2,50,2022-04-07 05:02:50,2022-04-07 05:31:50
2047460,1,39.6,11,1,34,0,"morning",25,"end","Mon",10,39,50,2022-04-25 10:39:50,2022-04-25 11:19:24
2010909,1,37.4,26.38,1,68.5,0,"evening",24,"end","Sun",17,37,9,2022-04-24 17:37:09,2022-04-24 18:14:33
2170954,1,19.9,8.08,2,25,0,"evening",26,"end","Tue",18,42,9,2022-04-26 18:42:09,2022-04-26 19:02:02
2467802,0,13,2.19,6,10.5,0,"night",30,"end","Sat",4,59,56,2022-04-30 04:59:56,2022-04-30 05:12:55
646122,1,27.4,3.27,6,18.5,0,"morning",8,"beginning","Fri",11,56,31,2022-04-08 11:56:31,2022-04-08 12:23:52
161960,0,7.8,1.01,2,6.5,0,"afternoon",2,"beginning","Sat",15,18,7,2022-04-02 15:18:07,2022-04-02 15:25:56
2190210,1,51.2,14.32,1,46.5,6.55,"night",27,"end","Wed",5,23,28,2022-04-27 05:23:28,2022-04-27 06:14:40
1540502,1,25.5,4.1,1,18.5,0,"morning",19,"middle","Tue",11,57,30,2022-04-19 11:57:30,2022-04-19 12:23:00
357469,0,9.8,1.4,1,8,0,"morning",5,"beginning","Tue",8,46,27,2022-04-05 08:46:27,2022-04-05 08:56:17
131855,1,26.5,10.16,1,30.5,6.55,"morning",2,"beginning","Sat",10,20,8,2022-04-02 10:20:08,2022-04-02 10:46:38
288822,1,26.5,3.3,1,18,0,"morning",4,"beginning","Mon",10,53,4,2022-04-04 10:53:04,2022-04-04 11:19:32
1428824,0,10.1,2,1,9,0,"evening",17,"middle","Sun",18,36,36,2022-04-17 18:36:36,2022-04-17 18:46:43
1607506,1,26.1,8.09,2,27,6.55,"morning",20,"end","Wed",7,45,38,2022-04-20 07:45:38,2022-04-20 08:11:44
2461992,0,14.2,3.34,1,13.5,0,"night",29,"end","Fri",23,26,33,2022-04-29 23:26:33,2022-04-29 23:40:44
589473,1,10.9,1.02,2,8,0,"evening",7,"beginning","Thu",16,16,19,2022-04-07 16:16:19,2022-04-07 16:27:16
2300697,0,9.2,1.05,1,7.5,0,"morning",28,"end","Thu",9,15,1,2022-04-28 09:15:01,2022-04-28 09:24:12
215559,0,0.9,0.18,1,3,0,"morning",3,"beginning","Sun",9,9,48,2022-04-03 09:09:48,2022-04-03 09:10:43
1960983,0,8.9,1.77,1,8.5,0,"night",24,"end","Sun",5,33,10,2022-04-24 05:33:10,2022-04-24 05:42:05
2026074,0,26.2,5.3,2,21.5,0,"night",25,"end","Mon",5,25,5,2022-04-25 05:25:05,2022-04-25 05:51:15
1096471,1,21.4,4.1,1,17,0,"evening",13,"middle","Wed",16,38,48,2022-04-13 16:38:48,2022-04-13 17:00:12
595795,1,19.4,9.42,1,27,0,"evening",7,"beginning","Thu",18,23,4,2022-04-07 18:23:04,2022-04-07 18:42:30
1295180,0,17.3,6.36,6,20,0,"night",15,"middle","Fri",23,43,25,2022-04-15 23:43:25,2022-04-16 00:00:42
298350,0,24.1,11.7,2,33,0,"afternoon",4,"beginning","Mon",12,13,10,2022-04-04 12:13:10,2022-04-04 12:37:16
701664,1,27,12.65,1,36,0,"evening",8,"beginning","Fri",21,18,41,2022-04-08 21:18:41,2022-04-08 21:45:42
222766,1,21.5,9.44,1,26.5,6.55,"morning",3,"beginning","Sun",10,38,59,2022-04-03 10:38:59,2022-04-03 11:00:31
1884634,1,19.3,9.14,1,27,6.55,"morning",23,"end","Sat",8,11,30,2022-04-23 08:11:30,2022-04-23 08:30:49
1692943,1,16.6,7.05,1,22,0,"morning",21,"end","Thu",6,32,51,2022-04-21 06:32:51,2022-04-21 06:49:24
171886,1,25.2,3.87,1,17.5,0,"evening",2,"beginning","Sat",17,44,13,2022-04-02 17:44:13,2022-04-02 18:09:25
1496341,1,17.6,4.85,2,17,0,"evening",18,"middle","Mon",18,12,11,2022-04-18 18:12:11,2022-04-18 18:29:45
1943848,1,22.8,5.75,2,20,0,"evening",23,"end","Sat",20,2,34,2022-04-23 20:02:34,2022-04-23 20:25:24
64976,0,4.9,0.57,5,5,0,"afternoon",1,"beginning","Fri",15,52,52,2022-04-01 15:52:52,2022-04-01 15:57:44
418833,1,13.7,8.19,1,23.5,0,"evening",5,"beginning","Tue",19,49,1,2022-04-05 19:49:01,2022-04-05 20:02:41
2323096,1,22,7.51,1,24,0,"afternoon",28,"end","Thu",13,57,10,2022-04-28 13:57:10,2022-04-28 14:19:12
2538870,1,21.7,6.9,1,22.5,6.55,"evening",30,"end","Sat",19,18,44,2022-04-30 19:18:44,2022-04-30 19:40:27
1511043,0,9.8,1.49,1,8.5,0,"night",19,"middle","Tue",5,10,51,2022-04-19 05:10:51,2022-04-19 05:20:40
1722271,1,36.6,9.12,1,30.5,6.55,"afternoon",21,"end","Thu",12,22,1,2022-04-21 12:22:01,2022-04-21 12:58:40
1939309,0,2.8,0.49,1,4,0,"evening",23,"end","Sat",19,19,4,2022-04-23 19:19:04,2022-04-23 19:21:51
1489944,0,8.7,1.2,1,6.5,0,"evening",18,"middle","Mon",16,2,53,2022-04-18 16:02:53,2022-04-18 16:11:34
2305073,1,21.3,1.6,1,13.5,0,"morning",28,"end","Thu",10,10,24,2022-04-28 10:10:24,2022-04-28 10:31:41
64170,0,18.8,2.82,1,14,0,"afternoon",1,"beginning","Fri",15,1,3,2022-04-01 15:01:03,2022-04-01 15:19:52
801548,1,15.9,10.1,1,28,6.55,"night",10,"middle","Sun",3,10,10,2022-04-10 03:10:10,2022-04-10 03:26:04
1535796,0,13,1.6,1,9.5,0,"morning",19,"middle","Tue",10,10,56,2022-04-19 10:10:56,2022-04-19 10:23:58
1493381,1,23.2,9.15,1,29,6.55,"evening",18,"middle","Mon",17,8,42,2022-04-18 17:08:42,2022-04-18 17:31:57
1934991,0,22.7,9.1,1,28,0,"evening",23,"end","Sat",18,1,48,2022-04-23 18:01:48,2022-04-23 18:24:32
1009674,0,3.5,1.17,1,5,0,"evening",12,"middle","Tue",16,37,57,2022-04-12 16:37:57,2022-04-12 16:41:28
1281646,0,3.7,1.4,1,6,0,"evening",15,"middle","Fri",19,19,39,2022-04-15 19:19:39,2022-04-15 19:23:22
2309823,1,47.6,14.41,1,46.5,6.55,"morning",28,"end","Thu",10,17,50,2022-04-28 10:17:50,2022-04-28 11:05:29
1044577,1,33.9,9.85,1,32.5,0,"morning",13,"middle","Wed",7,22,8,2022-04-13 07:22:08,2022-04-13 07:56:01
1370553,0,11.3,1.8,1,9.5,0,"evening",16,"middle","Sat",21,57,15,2022-04-16 21:57:15,2022-04-16 22:08:36
1660613,1,38.9,12.47,1,40,0,"evening",20,"end","Wed",17,26,47,2022-04-20 17:26:47,2022-04-20 18:05:39
353847,1,16.7,6.23,2,20,0,"morning",5,"beginning","Tue",7,39,11,2022-04-05 07:39:11,2022-04-05 07:55:51
1220076,1,29.3,4.71,6,22,0,"morning",15,"middle","Fri",6,9,58,2022-04-15 06:09:58,2022-04-15 06:39:16
1489191,0,5.6,1,1,5.5,0,"evening",18,"middle","Mon",16,6,1,2022-04-18 16:06:01,2022-04-18 16:11:35
2367684,0,5.8,1.3,1,6.5,0,"night",29,"end","Fri",2,33,30,2022-04-29 02:33:30,2022-04-29 02:39:17
1978370,1,22.4,4.2,1,17.5,0,"morning",24,"end","Sun",10,1,41,2022-04-24 10:01:41,2022-04-24 10:24:03
2038686,1,32.4,11.97,1,37.5,6.55,"morning",25,"end","Mon",8,27,45,2022-04-25 08:27:45,2022-04-25 09:00:10
1901613,1,16.9,2.3,2,13,0,"afternoon",23,"end","Sat",12,6,59,2022-04-23 12:06:59,2022-04-23 12:23:51
1580741,0,8,1.72,1,8,0,"evening",19,"middle","Tue",18,14,14,2022-04-19 18:14:14,2022-04-19 18:22:16
1909465,0,8.9,3.12,1,11.5,0,"afternoon",23,"end","Sat",13,44,8,2022-04-23 13:44:08,2022-04-23 13:53:03
571446,1,26.9,8.85,1,27,6.55,"afternoon",7,"beginning","Thu",13,53,57,2022-04-07 13:53:57,2022-04-07 14:20:49
832878,1,27.7,7.91,5,27,0,"morning",10,"middle","Sun",11,29,39,2022-04-10 11:29:39,2022-04-10 11:57:23
109123,0,8.2,2.23,1,9,0,"night",2,"beginning","Sat",5,4,55,2022-04-02 05:04:55,2022-04-02 05:13:06
733301,1,34.4,4.79,1,25,0,"morning",9,"beginning","Sat",9,21,6,2022-04-09 09:21:06,2022-04-09 09:55:31
202117,0,4.8,0.99,3,5.5,0,"morning",3,"beginning","Sun",6,14,23,2022-04-03 06:14:23,2022-04-03 06:19:10
2107372,1,21.3,8.7,0,27,6.55,"morning",26,"end","Tue",6,21,29,2022-04-26 06:21:29,2022-04-26 06:42:48
362932,1,17.8,6.56,2,22,0,"morning",5,"beginning","Tue",9,37,10,2022-04-05 09:37:10,2022-04-05 09:54:58
276443,1,27.4,4.8,3,21,0,"morning",4,"beginning","Mon",7,39,59,2022-04-04 07:39:59,2022-04-04 08:07:25
289417,0,11.7,2.77,1,10.5,0,"morning",4,"beginning","Mon",10,41,36,2022-04-04 10:41:36,2022-04-04 10:53:16
332436,1,31.4,15.31,1,44.5,0,"evening",4,"beginning","Mon",20,6,8,2022-04-04 20:06:08,2022-04-04 20:37:33
1329281,0,7,1.52,2,7,0,"afternoon",16,"middle","Sat",12,24,1,2022-04-16 12:24:01,2022-04-16 12:31:00
1469705,0,12.7,0.99,3,9.5,0,"afternoon",18,"middle","Mon",12,49,52,2022-04-18 12:49:52,2022-04-18 13:02:34
1956617,0,4.5,0.7,3,5,0,"night",24,"end","Sun",3,53,16,2022-04-24 03:53:16,2022-04-24 03:57:45
1779249,1,20.9,3.62,1,15.5,6.55,"night",22,"end","Fri",5,37,11,2022-04-22 05:37:11,2022-04-22 05:58:04
695700,0,8.8,3.3,2,11,0,"evening",8,"beginning","Fri",20,5,19,2022-04-08 20:05:19,2022-04-08 20:14:09
1403198,1,32.2,6.52,1,25,0,"morning",17,"middle","Sun",11,32,39,2022-04-17 11:32:39,2022-04-17 12:04:50
575932,0,13.9,1.58,1,10,0,"afternoon",7,"beginning","Thu",14,0,53,2022-04-07 14:00:53,2022-04-07 14:14:48
713029,0,20.8,12.33,1,33.5,0,"night",9,"beginning","Sat",5,53,23,2022-04-09 05:53:23,2022-04-09 06:14:09
980994,1,36.4,7.63,1,27.5,0,"morning",12,"middle","Tue",11,33,3,2022-04-12 11:33:03,2022-04-12 12:09:25
2524214,0,8.5,1.2,1,7.5,0,"evening",30,"end","Sat",16,26,44,2022-04-30 16:26:44,2022-04-30 16:35:12
1420350,1,27.6,6.83,1,24.5,0,"evening",17,"middle","Sun",16,11,3,2022-04-17 16:11:03,2022-04-17 16:38:41
1007143,1,21.5,6.8,3,22,0,"evening",12,"middle","Tue",16,50,24,2022-04-12 16:50:24,2022-04-12 17:11:52
737325,0,18.7,1.9,1,13,0,"morning",9,"beginning","Sat",10,41,59,2022-04-09 10:41:59,2022-04-09 11:00:42
405713,1,21.1,7.5,5,24,0,"evening",5,"beginning","Tue",16,37,58,2022-04-05 16:37:58,2022-04-05 16:59:06
204786,1,13.4,3.7,1,13.5,0,"morning",3,"beginning","Sun",7,3,33,2022-04-03 07:03:33,2022-04-03 07:16:59
2515506,1,25.8,3.12,1,17.5,0,"afternoon",30,"end","Sat",14,10,41,2022-04-30 14:10:41,2022-04-30 14:36:29
549315,0,14.1,1.04,1,9.5,0,"morning",7,"beginning","Thu",10,19,1,2022-04-07 10:19:01,2022-04-07 10:33:06
586431,1,45,11.41,1,37.5,0,"evening",7,"beginning","Thu",16,15,54,2022-04-07 16:15:54,2022-04-07 17:00:57
1303703,1,23.4,8.7,2,28,6.55,"morning",16,"middle","Sat",6,21,36,2022-04-16 06:21:36,2022-04-16 06:45:02
962318,1,22.4,1.8,1,14.5,0,"morning",12,"middle","Tue",7,45,7,2022-04-12 07:45:07,2022-04-12 08:07:31
1003104,0,9.4,1.46,2,8.5,0,"afternoon",12,"middle","Tue",14,59,49,2022-04-12 14:59:49,2022-04-12 15:09:12
1015720,1,29,6.54,6,23,0,"evening",12,"middle","Tue",18,6,23,2022-04-12 18:06:23,2022-04-12 18:35:26
818065,1,28.8,4.6,1,21.5,0,"morning",10,"middle","Sun",8,0,36,2022-04-10 08:00:36,2022-04-10 08:29:25
2495684,0,29.4,8.2,2,27.5,0,"morning",30,"end","Sat",11,23,6,2022-04-30 11:23:06,2022-04-30 11:52:30
1398206,1,21.1,4.7,1,17.5,0,"morning",17,"middle","Sun",10,29,45,2022-04-17 10:29:45,2022-04-17 10:50:51
1032925,0,11.2,1.4,1,8.5,0,"night",13,"middle","Wed",4,2,4,2022-04-13 04:02:04,2022-04-13 04:13:16
2305560,0,27.7,6.69,1,24,6.55,"morning",28,"end","Thu",10,44,40,2022-04-28 10:44:40,2022-04-28 11:12:24
1673499,1,19.5,3.32,1,15,0,"evening",20,"end","Wed",20,13,5,2022-04-20 20:13:05,2022-04-20 20:32:34
314503,0,64.6,14.8,2,52,0,"afternoon",4,"beginning","Mon",15,45,8,2022-04-04 15:45:08,2022-04-04 16:49:44
2230993,0,13.7,1.42,2,9.5,0,"afternoon",27,"end","Wed",13,39,58,2022-04-27 13:39:58,2022-04-27 13:53:42
1572869,0,41.3,13.17,2,42.5,0,"evening",19,"middle","Tue",17,29,17,2022-04-19 17:29:17,2022-04-19 18:10:34
1024024,0,5.3,1.8,1,7,0,"evening",12,"middle","Tue",21,34,31,2022-04-12 21:34:31,2022-04-12 21:39:49
1347929,0,4.3,0.69,1,5,0,"evening",16,"middle","Sat",16,48,43,2022-04-16 16:48:43,2022-04-16 16:52:59
2486018,0,12.7,2.43,1,11,0,"morning",30,"end","Sat",9,59,35,2022-04-30 09:59:35,2022-04-30 10:12:18
1260438,1,18.8,7.89,5,23.5,6.55,"afternoon",15,"middle","Fri",14,48,34,2022-04-15 14:48:34,2022-04-15 15:07:19
1301468,0,21.1,4.8,3,18.5,0,"night",16,"middle","Sat",5,2,54,2022-04-16 05:02:54,2022-04-16 05:23:59
1196391,0,10.6,2.08,1,10,0,"evening",14,"middle","Thu",18,18,16,2022-04-14 18:18:16,2022-04-14 18:28:49
1567261,1,25.6,11.7,1,34.5,6.55,"afternoon",19,"middle","Tue",15,40,34,2022-04-19 15:40:34,2022-04-19 16:06:07
718711,1,19.8,5.02,1,18.5,0,"morning",9,"beginning","Sat",7,48,1,2022-04-09 07:48:01,2022-04-09 08:07:46
146834,1,36.8,4.91,1,23.5,0,"afternoon",2,"beginning","Sat",13,22,35,2022-04-02 13:22:35,2022-04-02 13:59:20
2136356,0,21.5,6.3,1,21.5,0,"afternoon",26,"end","Tue",12,13,22,2022-04-26 12:13:22,2022-04-26 12:34:51
682794,1,26.8,3.89,1,18,0,"evening",8,"beginning","Fri",17,5,5,2022-04-08 17:05:05,2022-04-08 17:31:50
60114,1,17.2,4,1,15.5,0,"afternoon",1,"beginning","Fri",14,45,22,2022-04-01 14:45:22,2022-04-01 15:02:33
2504882,0,31.2,5.67,1,23,0,"afternoon",30,"end","Sat",13,33,44,2022-04-30 13:33:44,2022-04-30 14:04:56
29137,0,15.4,1.49,5,10.5,0,"morning",1,"beginning","Fri",8,59,34,2022-04-01 08:59:34,2022-04-01 09:15:01
1864570,0,18.5,7.89,1,24.5,0,"night",22,"end","Fri",22,51,51,2022-04-22 22:51:51,2022-04-22 23:10:21
282383,1,16.2,2.67,1,13,0,"morning",4,"beginning","Mon",9,28,18,2022-04-04 09:28:18,2022-04-04 09:44:30
2451767,0,33.3,7.57,1,28,0,"evening",29,"end","Fri",19,20,44,2022-04-29 19:20:44,2022-04-29 19:54:00
1713573,1,20,6.28,1,20.5,0,"morning",21,"end","Thu",11,32,15,2022-04-21 11:32:15,2022-04-21 11:52:12
878284,0,46.9,21.4,1,59,6.55,"morning",11,"middle","Mon",6,42,37,2022-04-11 06:42:37,2022-04-11 07:29:32
2231641,1,31,4.18,2,21,0,"afternoon",27,"end","Wed",13,2,13,2022-04-27 13:02:13,2022-04-27 13:33:15
2107547,1,18.3,3.58,2,15,0,"morning",26,"end","Tue",6,31,33,2022-04-26 06:31:33,2022-04-26 06:49:53
698385,0,4,0.58,1,4.5,0,"evening",8,"beginning","Fri",20,45,33,2022-04-08 20:45:33,2022-04-08 20:49:31
953928,1,43.8,8.33,1,32.5,6.55,"night",12,"middle","Tue",5,39,22,2022-04-12 05:39:22,2022-04-12 06:23:08
83366,0,11.1,2.1,0,10,0,"evening",1,"beginning","Fri",18,49,28,2022-04-01 18:49:28,2022-04-01 19:00:33
1593234,0,15.2,1.59,1,10.5,0,"night",20,"end","Wed",4,33,40,2022-04-20 04:33:40,2022-04-20 04:48:52
544446,1,19.4,2.7,1,14.5,0,"morning",7,"beginning","Thu",9,30,27,2022-04-07 09:30:27,2022-04-07 09:49:49
435761,0,13.6,1.8,1,10.5,0,"night",6,"beginning","Wed",5,46,41,2022-04-06 05:46:41,2022-04-06 06:00:16
2165950,1,15.5,5.9,1,19,0,"evening",26,"end","Tue",17,53,27,2022-04-26 17:53:27,2022-04-26 18:08:59
926044,1,24.1,12.2,1,35.5,6.55,"evening",11,"middle","Mon",16,22,6,2022-04-11 16:22:06,2022-04-11 16:46:12
903647,1,68.3,19.49,1,61,0,"afternoon",11,"middle","Mon",12,39,2,2022-04-11 12:39:02,2022-04-11 13:47:23
436433,1,47.9,5.4,2,29,0,"night",6,"beginning","Wed",5,45,16,2022-04-06 05:45:16,2022-04-06 06:33:12
1887398,0,7,1.5,1,7.5,0,"morning",23,"end","Sat",9,43,51,2022-04-23 09:43:51,2022-04-23 09:50:52
2520343,1,21,3.9,1,16.5,0,"afternoon",30,"end","Sat",15,14,7,2022-04-30 15:14:07,2022-04-30 15:35:05
1293777,0,12,3.36,1,13,0,"night",15,"middle","Fri",22,21,58,2022-04-15 22:21:58,2022-04-15 22:33:58
30459,0,6.1,0.31,1,5.5,0,"morning",1,"beginning","Fri",9,45,2,2022-04-01 09:45:02,2022-04-01 09:51:10
2377339,0,7.9,1.1,2,7,0,"night",29,"end","Fri",5,46,0,2022-04-29 05:46:00,2022-04-29 05:53:52
2539956,0,16.5,6.01,2,19.5,0,"evening",30,"end","Sat",19,12,55,2022-04-30 19:12:55,2022-04-30 19:29:24
1743631,1,32.1,15.3,4,42,0,"afternoon",21,"end","Thu",15,44,14,2022-04-21 15:44:14,2022-04-21 16:16:23
2136502,1,51.7,13.28,1,42.5,6.55,"afternoon",26,"end","Tue",12,52,16,2022-04-26 12:52:16,2022-04-26 13:44:00
1258607,0,13.8,1,2,9.5,0,"afternoon",15,"middle","Fri",14,22,13,2022-04-15 14:22:13,2022-04-15 14:36:03
1864297,0,8.3,1.39,2,7.5,0,"night",22,"end","Fri",22,9,26,2022-04-22 22:09:26,2022-04-22 22:17:43
2404249,1,47.1,16.34,3,35.5,6.55,"morning",29,"end","Fri",11,29,35,2022-04-29 11:29:35,2022-04-29 12:16:42
1563758,1,26.8,3.51,1,17.5,0,"afternoon",19,"middle","Tue",15,13,27,2022-04-19 15:13:27,2022-04-19 15:40:13
994195,1,24.7,4.78,2,19,0,"afternoon",12,"middle","Tue",13,28,6,2022-04-12 13:28:06,2022-04-12 13:52:49
1754715,1,22.8,10.27,1,30,0,"evening",21,"end","Thu",18,0,27,2022-04-21 18:00:27,2022-04-21 18:23:16
376096,1,34.3,4.61,1,23,0,"morning",5,"beginning","Tue",11,3,34,2022-04-05 11:03:34,2022-04-05 11:37:53
1446735,0,1.8,0.25,1,3.5,0,"morning",18,"middle","Mon",7,5,3,2022-04-18 07:05:03,2022-04-18 07:06:48
2409835,1,23.8,2.3,1,15,0,"afternoon",29,"end","Fri",12,1,58,2022-04-29 12:01:58,2022-04-29 12:25:43
758053,0,39.7,9.54,1,32,0,"afternoon",9,"beginning","Sat",14,20,30,2022-04-09 14:20:30,2022-04-09 15:00:14
868746,0,21.9,2.51,1,15,0,"night",11,"middle","Mon",3,59,48,2022-04-11 03:59:48,2022-04-11 04:21:44
534799,0,13.3,1.8,3,10,0,"morning",7,"beginning","Thu",7,53,28,2022-04-07 07:53:28,2022-04-07 08:06:45
2428326,0,12.8,1.5,4,9.5,0,"afternoon",29,"end","Fri",15,0,12,2022-04-29 15:00:12,2022-04-29 15:13:03
1582372,1,14.6,7.86,4,23,0,"evening",19,"middle","Tue",19,39,57,2022-04-19 19:39:57,2022-04-19 19:54:32
1497293,1,22.9,6.49,1,22.5,0,"evening",18,"middle","Mon",18,6,41,2022-04-18 18:06:41,2022-04-18 18:29:36
535815,0,5.7,0.4,1,5,0,"morning",7,"beginning","Thu",7,26,11,2022-04-07 07:26:11,2022-04-07 07:31:51
1803289,1,58.3,13.1,1,46.5,0,"morning",22,"end","Fri",11,6,8,2022-04-22 11:06:08,2022-04-22 12:04:26
2302299,0,2.9,0.3,1,4,0,"morning",28,"end","Thu",9,40,14,2022-04-28 09:40:14,2022-04-28 09:43:06
184275,1,14.7,2.7,1,12,0,"evening",2,"beginning","Sat",20,22,25,2022-04-02 20:22:25,2022-04-02 20:37:07
1547644,1,25.9,5.1,1,20,0,"afternoon",19,"middle","Tue",12,35,28,2022-04-19 12:35:28,2022-04-19 13:01:23
1055289,1,32.5,4.04,1,22,0,"morning",13,"middle","Wed",9,22,57,2022-04-13 09:22:57,2022-04-13 09:55:28
694943,0,82,19.89,1,70.5,6.55,"evening",8,"beginning","Fri",19,3,47,2022-04-08 19:03:47,2022-04-08 20:25:47
912655,1,22.4,9.1,2,27,6.55,"afternoon",11,"middle","Mon",13,10,53,2022-04-11 13:10:53,2022-04-11 13:33:14
2150307,0,11.1,1.52,4,8.5,0,"afternoon",26,"end","Tue",14,48,59,2022-04-26 14:48:59,2022-04-26 15:00:06
118481,0,10.2,2.08,1,9,0,"morning",2,"beginning","Sat",7,21,29,2022-04-02 07:21:29,2022-04-02 07:31:40
682351,1,20.5,9.2,1,27.5,6.55,"evening",8,"beginning","Fri",17,0,21,2022-04-08 17:00:21,2022-04-08 17:20:50
1062252,1,18.4,2.45,1,13.5,0,"morning",13,"middle","Wed",11,44,8,2022-04-13 11:44:08,2022-04-13 12:02:34
479628,0,13.8,1.09,2,9.5,0,"afternoon",6,"beginning","Wed",14,25,14,2022-04-06 14:25:14,2022-04-06 14:39:02
1636737,1,24.1,4.9,0,19,6.55,"afternoon",20,"end","Wed",13,50,58,2022-04-20 13:50:58,2022-04-20 14:15:06
1434122,0,7.3,1.5,0,7.5,0,"night",18,"middle","Mon",3,9,50,2022-04-18 03:09:50,2022-04-18 03:17:06
896428,1,35.4,11.2,1,33.5,0,"morning",11,"middle","Mon",10,45,29,2022-04-11 10:45:29,2022-04-11 11:20:52
2086644,1,26.1,11.44,1,33,0,"evening",25,"end","Mon",18,3,34,2022-04-25 18:03:34,2022-04-25 18:29:41
1103116,1,17.4,7.27,1,22,0,"evening",13,"middle","Wed",18,18,5,2022-04-13 18:18:05,2022-04-13 18:35:26
1345205,1,19,4.3,2,17.5,0,"afternoon",16,"middle","Sat",15,21,18,2022-04-16 15:21:18,2022-04-16 15:40:15
1446970,0,11.5,2.03,1,9.5,0,"morning",18,"middle","Mon",7,48,3,2022-04-18 07:48:03,2022-04-18 07:59:33
2465069,0,8.5,1.7,1,8.5,0,"night",30,"end","Sat",3,8,2,2022-04-30 03:08:02,2022-04-30 03:16:34
587965,1,23.2,11.78,1,33.5,0,"evening",7,"beginning","Thu",16,43,36,2022-04-07 16:43:36,2022-04-07 17:06:46
848997,0,11.5,2.09,1,9.5,0,"afternoon",10,"middle","Sun",14,10,17,2022-04-10 14:10:17,2022-04-10 14:21:49
1881659,0,27.4,5.48,1,21.5,0,"morning",23,"end","Sat",7,23,11,2022-04-23 07:23:11,2022-04-23 07:50:33
445012,0,12,1.21,5,9,0,"morning",6,"beginning","Wed",7,22,7,2022-04-06 07:22:07,2022-04-06 07:34:07
975710,0,4.9,0.8,1,5.5,0,"morning",12,"middle","Tue",10,13,52,2022-04-12 10:13:52,2022-04-12 10:18:48
287219,0,20.1,2.5,0,13.5,0,"morning",4,"beginning","Mon",10,44,20,2022-04-04 10:44:20,2022-04-04 11:04:24
1973637,1,38.5,10.48,1,35,0,"morning",24,"end","Sun",9,0,31,2022-04-24 09:00:31,2022-04-24 09:38:59
