"id","quality","variety","price","distance","courteousness","atmosphere","rating_PinkBerry","rating_RedMango","rating_16Handles","rank_PinkBerry","rank_RedMango","rank_16Handles","rewardsCard_16Handles","social","gender"
2554,4,3,4,4,3,3,3,3,4,3,1,2,2,1,2
2555,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2556,5,4,3,5,5,5,2,5,5,3,1,2,2,3,2
2557,4,3,4,4,3,3,3,5,5,3,1,2,1,2,1
2558,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2559,4,3,4,4,4,4,4,3,4,3,2,1,1,4,2
2560,4,3,4,4,4,3,3,3,4,3,1,2,2,1,2
2561,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2562,5,4,3,5,5,5,2,5,5,3,1,2,2,2,1
2563,2,2,2,2,1,2,1,2,2,3,1,2,2,4,2
2564,4,3,4,4,4,3,3,3,4,3,1,2,1,4,2
2565,4,3,4,4,3,3,3,5,5,3,1,2,1,3,2
2566,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2567,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
2568,3,5,5,3,4,4,4,4,3,1,2,3,2,4,2
2569,4,3,4,4,3,3,3,5,4,2,1,3,1,2,2
2570,4,3,4,4,3,3,3,3,4,3,1,2,1,1,1
2571,5,4,3,5,5,5,2,5,5,3,1,2,2,1,2
2572,3,5,5,3,4,4,4,3,4,3,2,1,1,1,2
2573,4,3,4,4,4,3,3,3,4,3,1,2,2,1,2
2574,4,3,4,4,3,3,3,5,4,2,1,3,2,1,2
2575,2,2,2,2,2,2,1,4,3,2,1,3,1,2,1
2576,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2
2577,2,2,2,2,2,2,1,2,2,3,1,2,2,4,2
2578,4,3,4,4,4,4,4,3,4,3,2,1,2,3,2
2579,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2580,2,2,2,2,1,2,1,2,2,3,1,2,1,2,2
2581,3,5,5,3,4,4,4,3,4,3,2,1,1,2,2
2582,4,3,4,4,4,3,3,3,4,3,1,2,1,1,2
2583,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
2584,4,3,4,4,3,3,3,3,4,3,1,2,1,2,2
2585,2,2,2,2,2,2,1,4,3,2,1,3,1,1,2
2586,4,5,4,4,4,4,4,3,4,3,2,1,2,1,2
2587,4,3,4,4,4,4,4,3,4,3,2,1,1,1,1
2588,4,3,4,4,3,3,3,5,5,3,1,2,1,4,1
2589,1,1,1,1,1,1,5,1,1,2,3,1,2,3,2
2590,3,5,5,3,4,4,4,4,3,1,2,3,2,1,2
2591,5,3,3,5,3,5,2,5,5,3,1,2,2,4,2
2592,2,2,2,2,2,2,1,2,2,3,1,2,1,1,2
2593,5,4,3,5,5,5,2,5,5,3,1,2,1,3,1
2594,4,5,4,4,4,4,4,3,4,3,2,1,1,4,1
2595,2,2,2,2,1,2,1,2,2,3,1,2,2,2,2
2596,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
2597,2,2,2,2,2,2,1,2,2,3,1,2,2,1,2
2598,1,1,1,1,1,1,5,1,1,2,3,1,3,1,2
2599,5,4,3,5,5,5,2,5,5,3,1,2,1,4,2
2600,4,5,4,4,4,4,4,3,4,3,2,1,1,3,2
2601,4,3,4,4,3,3,3,5,4,2,1,3,2,3,2
2602,3,5,5,3,4,4,4,3,4,3,2,1,2,3,2
2603,2,2,2,2,2,2,1,4,3,2,1,3,2,2,2
2604,2,2,2,2,2,2,1,4,3,2,1,3,1,1,2
2605,5,4,3,5,5,5,2,5,5,3,1,2,1,5,2
2606,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2607,4,3,4,4,4,4,4,3,4,3,2,1,2,3,1
2608,5,4,3,5,5,5,2,5,5,3,1,2,1,2,1
2609,2,2,2,2,2,2,1,4,3,2,1,3,1,3,1
2610,1,1,1,1,1,1,5,1,1,2,3,1,1,1,2
2611,4,5,4,4,4,4,4,3,4,3,2,1,1,1,2
2612,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2613,3,5,5,3,4,4,4,4,3,1,2,3,2,1,2
2614,4,3,4,4,3,3,3,5,5,3,1,2,2,4,1
2615,5,4,3,5,5,5,2,5,5,3,1,2,1,4,2
2616,4,3,4,4,3,3,3,5,4,2,1,3,2,2,2
2617,4,3,4,4,3,3,3,5,4,2,1,3,1,2,2
2618,4,3,4,4,3,3,3,5,5,3,1,2,2,5,2
2619,3,5,5,3,4,4,4,3,4,3,2,1,2,2,2
2620,3,5,5,3,2,4,4,4,3,1,2,3,2,1,1
2621,2,2,2,2,2,2,1,2,2,3,1,2,1,4,2
2622,3,5,5,3,4,4,4,3,4,3,2,1,2,2,1
2623,2,2,2,2,2,2,1,2,2,3,1,2,1,3,2
2624,4,3,4,4,4,4,4,3,4,3,2,1,2,3,2
2625,4,3,4,4,3,3,3,5,5,3,1,2,2,4,2
2626,2,2,2,2,2,2,1,4,3,2,1,3,3,2,2
2627,3,5,5,3,4,4,4,4,3,1,2,3,1,4,2
2628,3,5,5,3,4,4,4,3,4,3,2,1,1,3,2
2629,2,2,2,2,2,2,1,4,3,2,1,3,2,3,2
2630,3,5,5,3,4,4,4,4,3,1,2,3,2,3,2
2631,4,3,4,4,3,3,3,3,4,3,1,2,2,4,2
2632,4,3,4,4,3,3,3,3,4,3,1,2,2,2,2
2633,4,3,4,4,3,3,3,3,4,3,1,2,1,3,1
2634,4,3,4,4,4,4,4,3,4,3,2,1,1,1,2
2635,3,5,5,3,2,2,1,4,3,2,1,3,2,4,2
2636,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
2637,5,4,3,5,5,5,2,5,5,3,1,2,2,1,2
2638,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2
2639,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
2640,3,5,5,3,4,4,4,4,3,1,2,3,2,2,1
2641,5,3,3,5,3,5,2,5,5,3,1,2,1,2,2
2642,3,5,5,3,2,4,4,4,3,1,2,3,1,2,2
2643,4,3,4,4,3,3,3,5,4,2,1,3,2,3,1
2644,3,5,5,3,4,4,4,3,4,3,2,1,1,4,2
2645,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2
2646,3,5,5,3,4,4,4,3,4,3,2,1,1,3,2
2647,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
2648,1,1,1,1,1,1,5,1,1,2,3,1,2,2,2
2649,4,3,4,4,4,3,3,3,4,3,1,2,2,3,1
2650,4,3,4,4,3,3,3,5,5,3,1,2,1,1,2
2651,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
2652,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
2653,4,3,4,4,4,3,3,3,4,3,1,2,1,4,2
2654,5,3,3,5,3,5,2,5,5,3,1,2,1,5,2
2655,4,3,4,4,3,3,3,3,4,3,1,2,2,4,1
2656,3,5,5,3,2,4,4,4,3,1,2,3,1,4,2
2657,2,2,2,2,2,2,1,2,2,3,1,2,2,2,2
2658,3,5,5,3,2,2,1,4,3,2,1,3,1,3,2
2659,4,3,4,4,3,3,3,5,4,2,1,3,2,1,1
2660,5,3,3,5,3,5,2,5,5,3,1,2,1,2,1
2661,1,1,1,1,1,1,5,1,1,2,3,1,2,3,2
2662,3,5,5,3,4,4,4,3,4,3,2,1,1,1,2
2663,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
2664,4,3,4,4,3,3,3,5,5,3,1,2,1,1,2
2665,1,1,1,1,1,1,5,1,1,2,3,1,1,4,2
2666,5,3,3,5,3,5,2,5,5,3,1,2,2,1,2
2667,4,3,4,4,3,3,3,5,4,2,1,3,2,2,2
2668,5,4,3,5,5,5,2,5,5,3,1,2,2,5,2
2669,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2670,4,3,4,4,3,3,3,5,4,2,1,3,2,1,2
2671,1,1,1,1,1,1,5,1,1,2,3,1,1,2,1
2672,3,5,5,3,4,4,4,4,3,1,2,3,2,1,2
2673,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
2674,4,3,4,4,3,3,3,5,4,2,1,3,2,2,2
2675,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2676,5,4,3,5,5,5,2,5,5,3,1,2,2,5,2
2677,2,2,2,2,2,2,1,2,2,3,1,2,2,1,2
2678,3,5,5,3,4,4,4,3,4,3,2,1,1,2,1
2679,4,3,4,4,4,3,3,3,4,3,1,2,2,3,2
2680,3,5,5,3,4,4,4,3,4,3,2,1,1,1,2
2681,5,4,3,5,5,5,2,5,5,3,1,2,1,2,1
2682,4,3,4,4,4,3,3,3,4,3,1,2,1,1,2
2683,5,4,3,5,5,5,2,5,5,3,1,2,3,2,2
2684,4,3,4,4,3,3,3,3,4,3,1,2,2,1,2
2685,4,3,4,4,4,3,3,3,4,3,1,2,2,2,2
2686,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2687,3,5,5,3,2,4,4,4,3,1,2,3,1,1,2
2688,5,4,3,5,3,5,2,5,5,3,1,2,1,4,2
2689,5,3,3,5,3,5,2,5,5,3,1,2,1,2,2
2690,3,5,5,3,2,4,4,4,3,1,2,3,2,2,2
2691,5,4,3,5,5,5,2,5,5,3,1,2,2,1,2
2692,5,4,3,5,5,5,2,5,5,3,1,2,1,3,1
2693,4,3,4,4,3,3,3,5,4,2,1,3,1,3,2
2694,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
2695,4,3,4,4,3,3,3,5,5,3,1,2,1,2,2
2696,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
2697,4,3,4,4,3,3,3,3,4,3,1,2,1,2,2
2698,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2699,1,1,1,1,1,1,5,1,1,2,3,1,1,5,2
2700,1,1,1,1,1,1,5,1,1,2,3,1,2,2,2
2701,3,5,5,3,4,4,4,4,3,1,2,3,2,1,2
2702,2,2,2,2,1,2,1,2,2,3,1,2,2,2,2
2703,2,2,2,2,2,2,1,4,3,2,1,3,2,3,2
2704,3,5,5,3,2,4,4,4,3,1,2,3,1,5,1
2705,3,5,5,3,2,4,4,4,3,1,2,3,2,1,2
2706,5,4,3,5,5,5,2,5,5,3,1,2,1,4,2
2707,3,5,5,3,4,4,4,3,4,3,2,1,2,3,2
2708,2,2,2,2,2,2,1,2,2,3,1,2,1,1,2
2709,3,5,5,3,4,4,4,3,4,3,2,1,1,1,2
2710,4,3,4,4,4,4,4,3,4,3,2,1,1,2,2
2711,5,4,3,5,5,5,2,5,5,3,1,2,1,3,1
2712,4,3,4,4,4,3,3,3,4,3,1,2,1,2,2
2713,4,3,4,4,4,3,3,3,4,3,1,2,2,4,2
2714,5,4,3,5,5,5,2,5,5,3,1,2,2,2,1
2715,2,2,2,2,1,2,1,2,2,3,1,2,1,3,2
2716,3,5,5,3,2,2,1,4,3,2,1,3,1,3,2
2717,4,3,4,4,3,3,3,5,4,2,1,3,1,2,2
2718,5,3,3,5,3,5,2,5,5,3,1,2,2,2,2
2719,4,3,4,4,3,3,3,5,5,3,1,2,1,1,2
2720,4,3,4,4,4,4,4,3,4,3,2,1,2,3,2
2721,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
2722,5,4,3,5,3,5,2,5,5,3,1,2,2,2,1
2723,5,4,3,5,5,5,2,5,5,3,1,2,2,4,2
2724,5,4,3,5,5,5,2,5,5,3,1,2,1,3,1
2725,4,3,4,4,3,3,3,5,5,3,1,2,1,1,1
2726,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2727,5,3,3,5,3,5,2,5,5,3,1,2,1,3,1
2728,4,3,4,4,3,3,3,3,4,3,1,2,1,2,2
2729,3,5,5,3,4,4,4,4,3,1,2,3,2,1,2
2730,4,5,4,4,4,4,4,3,4,3,2,1,2,1,2
2731,3,5,5,3,4,4,4,3,4,3,2,1,1,4,2
2732,4,3,4,4,3,3,3,5,4,2,1,3,1,2,1
2733,5,4,3,5,5,5,2,5,5,3,1,2,1,5,2
2734,5,4,3,5,5,5,2,5,5,3,1,2,1,4,1
2735,5,4,3,5,5,5,2,5,5,3,1,2,2,4,2
2736,5,4,3,5,5,5,2,5,5,3,1,2,2,4,2
2737,1,1,1,1,1,1,5,1,1,2,3,1,2,2,2
2738,3,5,5,3,4,4,4,3,4,3,2,1,1,1,2
2739,3,2,5,3,2,2,1,4,3,2,1,3,1,1,2
2740,5,4,3,5,5,5,2,5,5,3,1,2,2,4,2
2741,2,2,2,2,2,2,1,2,2,3,1,2,1,1,2
2742,3,5,5,3,2,2,1,4,3,2,1,3,1,2,1
2743,3,5,5,3,4,4,4,3,4,3,2,1,1,3,2
2744,4,3,4,4,3,3,3,5,4,2,1,3,1,1,2
2745,2,2,2,2,2,2,1,4,3,2,1,3,1,4,2
2746,3,5,5,3,4,4,4,3,4,3,2,1,3,1,2
2747,5,4,3,5,5,5,2,5,5,3,1,2,2,4,2
2748,5,4,3,5,5,5,2,5,5,3,1,2,1,4,2
2749,3,5,5,3,2,4,4,4,3,1,2,3,1,2,2
2750,1,1,1,1,1,1,5,1,1,2,3,1,2,2,2
2751,5,4,3,5,5,5,2,5,5,3,1,2,2,4,2
2752,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2753,5,4,3,5,5,5,2,5,5,3,1,2,2,3,2
2754,4,3,4,4,4,4,4,3,4,3,2,1,1,2,2
2755,5,4,3,5,3,5,2,5,5,3,1,2,1,1,2
2756,2,1,2,2,1,2,1,2,2,3,1,2,1,1,2
2757,4,5,4,4,4,4,4,3,4,3,2,1,2,1,1
2758,1,1,1,1,1,1,5,1,1,2,3,1,2,3,2
2759,3,5,5,3,4,4,4,4,3,1,2,3,1,1,2
2760,4,3,4,4,3,3,3,5,4,2,1,3,2,2,2
2761,2,2,2,2,1,2,1,2,2,3,1,2,1,5,2
2762,4,3,4,4,4,3,3,3,4,3,1,2,2,1,2
2763,2,2,2,2,1,2,1,2,2,3,1,2,1,4,2
2764,2,2,2,2,2,2,1,4,3,2,1,3,2,1,1
2765,3,5,5,3,2,2,1,4,3,2,1,3,2,4,2
2766,5,4,3,5,5,5,2,5,5,3,1,2,1,2,1
2767,3,5,5,3,4,4,4,4,3,1,2,3,1,2,1
2768,2,2,2,2,1,2,1,2,2,3,1,2,2,1,2
2769,3,2,5,3,2,2,1,4,3,2,1,3,2,2,1
2770,4,3,4,4,4,4,4,3,4,3,2,1,2,3,2
2771,3,5,5,3,4,4,4,3,4,3,2,1,1,2,2
2772,3,5,5,3,2,4,4,4,3,1,2,3,1,2,1
2773,2,1,2,2,1,2,1,2,2,3,1,2,1,3,2
2774,5,4,3,5,5,5,2,5,5,3,1,2,2,5,2
2775,3,5,5,3,2,4,4,4,3,1,2,3,1,2,2
2776,3,5,5,3,4,4,4,4,3,1,2,3,1,2,1
2777,3,5,5,3,4,4,4,4,3,1,2,3,1,1,2
2778,3,5,5,3,2,2,1,4,3,2,1,3,1,1,2
2779,4,3,4,4,3,3,3,5,4,2,1,3,1,3,2
2780,3,5,5,3,4,4,4,4,3,1,2,3,1,1,2
2781,1,1,1,1,1,1,5,1,1,2,3,1,2,1,2
2782,5,4,3,5,5,5,2,5,5,3,1,2,1,4,1
2783,3,5,5,3,2,2,1,4,3,2,1,3,2,3,2
2784,4,3,4,4,4,4,4,3,4,3,2,1,2,2,2
2785,4,3,4,4,3,3,3,3,4,3,1,2,1,3,2
2786,1,1,1,1,1,1,5,1,1,2,3,1,2,3,2
2787,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2788,2,2,2,2,2,2,1,2,2,3,1,2,2,3,2
2789,5,4,3,5,5,5,2,5,5,3,1,2,2,5,2
2790,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
2791,4,3,4,4,4,4,4,3,4,3,2,1,2,5,2
2792,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2793,2,2,2,2,2,2,1,4,3,2,1,3,2,1,2
2794,4,3,4,4,3,3,3,5,4,2,1,3,2,1,2
2795,5,4,3,5,5,5,2,5,5,3,1,2,2,3,2
2796,4,3,4,4,3,3,3,5,5,3,1,2,2,1,2
2797,4,3,4,4,4,3,3,3,4,3,1,2,1,3,2
2798,4,3,4,4,4,3,3,3,4,3,1,2,1,4,2
2799,2,2,2,2,2,2,1,4,3,2,1,3,1,3,2
2800,4,3,4,4,4,4,4,3,4,3,2,1,1,2,1
2801,4,3,4,4,4,3,3,3,4,3,1,2,2,1,2
2802,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
2803,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2804,4,3,4,4,4,3,3,3,4,3,1,2,2,5,2
2805,2,2,2,2,2,2,1,4,3,2,1,3,2,1,2
2806,3,2,5,3,2,2,1,4,3,2,1,3,1,2,2
2807,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2808,2,2,2,2,2,2,1,4,3,2,1,3,2,2,2
2809,3,5,5,3,4,4,4,3,4,3,2,1,2,1,2
2810,2,2,2,2,2,2,1,2,2,3,1,2,2,4,2
2811,3,5,5,3,4,4,4,4,3,1,2,3,3,1,2
2812,5,4,3,5,5,5,2,5,5,3,1,2,2,1,2
2813,3,5,5,3,2,2,1,4,3,2,1,3,1,1,2
2814,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
2815,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2816,4,3,4,4,4,4,4,3,4,3,2,1,1,2,2
2817,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
2818,5,4,3,5,5,5,2,5,5,3,1,2,2,5,1
2819,5,3,3,5,3,5,2,5,5,3,1,2,1,2,2
2820,4,3,4,4,3,3,3,5,5,3,1,2,1,2,2
2821,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
2822,3,5,5,3,4,4,4,4,3,1,2,3,1,1,2
2823,3,5,5,3,2,4,4,4,3,1,2,3,2,3,1
2824,4,3,4,4,3,3,3,3,4,3,1,2,1,1,2
2825,3,5,5,3,2,4,4,4,3,1,2,3,2,5,2
2826,4,3,4,4,3,3,3,5,5,3,1,2,2,1,2
2827,2,2,2,2,2,2,1,2,2,3,1,2,2,2,2
2828,4,3,4,4,3,3,3,5,4,2,1,3,1,2,1
2829,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
2830,2,1,2,2,1,2,1,2,2,3,1,2,1,2,2
2831,1,1,1,1,1,1,5,1,1,2,3,1,2,2,2
2832,2,2,2,2,1,2,1,2,2,3,1,2,1,5,1
2833,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2834,4,3,4,4,4,3,3,3,4,3,1,2,2,2,2
2835,4,3,4,4,4,4,4,3,4,3,2,1,2,1,1
2836,3,5,5,3,2,2,1,4,3,2,1,3,2,2,2
2837,5,4,3,5,5,5,2,5,5,3,1,2,2,1,2
2838,4,3,4,4,4,4,4,3,4,3,2,1,1,1,2
2839,5,3,3,5,3,5,2,5,5,3,1,2,2,1,2
2840,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
2841,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
2842,2,2,2,2,1,2,1,2,2,3,1,2,1,1,2
2843,5,4,3,5,5,5,2,5,5,3,1,2,1,5,2
2844,2,2,2,2,1,2,1,2,2,3,1,2,1,4,2
2845,4,3,4,4,3,3,3,3,4,3,1,2,2,1,2
2846,5,4,3,5,5,5,2,5,5,3,1,2,2,3,2
2847,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2848,5,4,3,5,5,5,2,5,5,3,1,2,2,3,1
2849,4,3,4,4,4,4,4,3,4,3,2,1,1,1,2
2850,3,5,5,3,4,4,4,3,4,3,2,1,2,4,1
2851,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2852,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2
2853,3,5,5,3,4,4,4,3,4,3,2,1,1,4,2
2854,4,3,4,4,4,3,3,3,4,3,1,2,2,2,2
2855,4,3,4,4,4,3,3,3,4,3,1,2,2,1,2
2856,5,4,3,5,5,5,2,5,5,3,1,2,2,1,2
2857,5,3,3,5,3,5,2,5,5,3,1,2,2,1,2
2858,1,1,1,1,1,1,5,1,1,2,3,1,2,3,2
2859,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2860,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2861,4,3,4,4,4,3,3,3,4,3,1,2,1,2,2
2862,3,5,5,3,4,4,4,4,3,1,2,3,2,1,2
2863,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2864,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2865,3,5,5,3,4,4,4,4,3,1,2,3,1,2,2
2866,4,3,4,4,4,4,4,3,4,3,2,1,1,5,2
2867,4,3,4,4,3,3,3,5,5,3,1,2,2,2,2
2868,5,3,3,5,3,5,2,5,5,3,1,2,1,2,2
2869,2,2,2,2,1,2,1,2,2,3,1,2,2,2,2
2870,4,3,4,4,3,3,3,5,5,3,1,2,1,1,1
2871,3,5,5,3,4,4,4,4,3,1,2,3,1,2,2
2872,1,1,1,1,1,1,5,1,1,2,3,1,2,1,2
2873,2,2,2,2,1,2,1,2,2,3,1,2,1,2,2
2874,3,5,5,3,2,4,4,4,3,1,2,3,2,1,2
2875,5,4,3,5,5,5,2,5,5,3,1,2,1,4,2
2876,4,3,4,4,3,3,3,3,4,3,1,2,1,2,1
2877,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2878,3,5,5,3,2,2,1,4,3,2,1,3,1,1,2
2879,4,3,4,4,3,3,3,3,4,3,1,2,2,3,2
2880,4,3,4,4,4,4,4,3,4,3,2,1,2,1,2
2881,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
2882,4,3,4,4,3,3,3,5,4,2,1,3,1,1,1
2883,2,2,2,2,2,2,1,2,2,3,1,2,1,4,2
2884,5,3,3,5,3,5,2,5,5,3,1,2,1,1,2
2885,3,2,5,3,2,2,1,4,3,2,1,3,2,3,2
2886,1,1,1,1,1,1,5,1,1,2,3,1,1,1,2
2887,2,2,2,2,2,2,1,2,2,3,1,2,2,1,2
2888,4,3,4,4,4,3,3,3,4,3,1,2,2,2,2
2889,3,5,5,3,2,4,4,4,3,1,2,3,1,1,1
2890,4,3,4,4,4,3,3,3,4,3,1,2,1,1,2
2891,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
2892,4,5,4,4,4,4,4,3,4,3,2,1,1,2,2
2893,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2894,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
2895,3,5,5,3,4,4,4,3,4,3,2,1,2,4,2
2896,3,5,5,3,2,4,4,4,3,1,2,3,1,2,2
2897,2,2,2,2,1,2,1,2,2,3,1,2,2,2,1
2898,4,3,4,4,4,3,3,3,4,3,1,2,1,1,2
2899,4,3,4,4,4,4,4,3,4,3,2,1,2,3,2
2900,5,4,3,5,5,5,2,5,5,3,1,2,1,1,1
2901,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
2902,1,1,1,1,1,1,5,1,1,2,3,1,2,1,2
2903,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2904,2,2,2,2,2,2,1,2,2,3,1,2,2,4,1
2905,3,5,5,3,2,4,4,4,3,1,2,3,2,2,1
2906,3,5,5,3,2,2,1,4,3,2,1,3,2,2,2
2907,5,4,3,5,5,5,2,5,5,3,1,2,1,1,1
2908,4,3,4,4,3,3,3,3,4,3,1,2,1,1,2
2909,5,3,3,5,3,5,2,5,5,3,1,2,1,1,2
2910,3,5,5,3,2,2,1,4,3,2,1,3,2,3,2
2911,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2912,5,4,3,5,5,5,2,5,5,3,1,2,2,2,1
2913,5,3,3,5,3,5,2,5,5,3,1,2,2,2,2
2914,4,3,4,4,3,3,3,5,4,2,1,3,2,4,2
2915,3,5,5,3,2,2,1,4,3,2,1,3,2,3,1
2916,3,5,5,3,4,4,4,4,3,1,2,3,1,1,1
2917,3,5,5,3,4,4,4,3,4,3,2,1,1,1,2
2918,4,3,4,4,3,3,3,5,4,2,1,3,2,1,1
2919,5,4,3,5,5,5,2,5,5,3,1,2,2,1,2
2920,5,4,3,5,5,5,2,5,5,3,1,2,2,5,2
2921,1,1,1,1,1,1,5,1,1,2,3,1,2,1,2
2922,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
2923,2,2,2,2,2,2,1,4,3,2,1,3,1,1,2
2924,3,5,5,3,4,4,4,3,4,3,2,1,1,2,1
2925,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2926,4,3,4,4,3,3,3,5,5,3,1,2,1,1,2
2927,2,2,2,2,2,2,1,2,2,3,1,2,1,1,2
2928,4,3,4,4,3,3,3,5,5,3,1,2,2,3,2
2929,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2930,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
2931,4,3,4,4,4,3,3,3,4,3,1,2,1,1,2
2932,4,3,4,4,4,3,3,3,4,3,1,2,1,4,2
2933,4,3,4,4,4,3,3,3,4,3,1,2,1,2,1
2934,5,4,3,5,5,5,2,5,5,3,1,2,1,4,2
2935,1,1,1,1,1,1,5,1,1,2,3,1,1,2,1
2936,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2937,4,3,4,4,3,3,3,5,5,3,1,2,1,2,1
2938,1,1,1,1,1,1,5,1,1,2,3,1,2,1,2
2939,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2940,4,3,4,4,4,3,3,3,4,3,1,2,2,2,2
2941,3,5,5,3,4,4,4,3,4,3,2,1,1,1,2
2942,4,3,4,4,3,3,3,5,4,2,1,3,1,2,2
2943,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
2944,3,5,5,3,4,4,4,4,3,1,2,3,1,5,2
2945,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2946,4,3,4,4,3,3,3,3,4,3,1,2,1,1,2
2947,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2948,2,2,2,2,2,2,1,2,2,3,1,2,1,1,2
2949,5,4,3,5,5,5,2,5,5,3,1,2,2,5,2
2950,4,3,4,4,3,3,3,5,4,2,1,3,1,4,2
2951,5,4,3,5,5,5,2,5,5,3,1,2,1,3,1
2952,4,3,4,4,3,3,3,3,4,3,1,2,1,3,2
2953,3,5,5,3,4,4,4,3,4,3,2,1,1,1,2
2954,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2955,4,3,4,4,4,4,4,3,4,3,2,1,1,5,2
2956,4,3,4,4,3,3,3,5,4,2,1,3,1,3,2
2957,2,2,2,2,2,2,1,4,3,2,1,3,1,4,2
2958,4,3,4,4,4,3,3,3,4,3,1,2,1,2,2
2959,3,5,5,3,2,2,1,4,3,2,1,3,1,4,2
2960,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
2961,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2962,2,2,2,2,1,2,1,2,2,3,1,2,2,2,2
2963,2,2,2,2,2,2,1,2,2,3,1,2,2,3,2
2964,5,4,3,5,5,5,2,5,5,3,1,2,2,1,2
2965,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
2966,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
2967,4,3,4,4,4,3,3,3,4,3,1,2,2,1,2
2968,3,5,5,3,4,4,4,3,4,3,2,1,1,2,2
2969,2,2,2,2,1,2,1,2,2,3,1,2,1,2,2
2970,3,5,5,3,4,4,4,4,3,1,2,3,2,1,2
2971,5,4,3,5,5,5,2,5,5,3,1,2,1,4,2
2972,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
2973,1,1,1,1,1,1,5,1,1,2,3,1,1,3,2
2974,5,3,3,5,3,5,2,5,5,3,1,2,2,4,2
